Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
mobileSanity,Safari 12,,2019-01-16 14:11:16,2019-01-16 14:18:26,7m - 10.106s,FAILED
,,,,,,
Test Cases/mobileWeb/stm/Slaico,Safari 12,,2019-01-16 14:11:16,2019-01-16 14:18:24,7m - 7.473s,FAILED
"openBrowser("""")",Safari 12,,2019-01-16 14:11:19,2019-01-16 14:15:19,3m - 59.760s,PASSED
"navigateToUrl(""https://praetemptatus.agilehealthinsurance.com/"")",Safari 12,,2019-01-16 14:15:19,2019-01-16 14:15:23,4.119s,PASSED
"click(findTestObject(""mobileSanity/STM/Home Page/a_Quote  Save Today""))",Safari 12,,2019-01-16 14:15:23,2019-01-16 14:15:39,16.195s,PASSED
"setText(findTestObject(""mobileSanity/STM/STM Census Page/input_Location_zip-input""), ""60602"")",Safari 12,,2019-01-16 14:15:39,2019-01-16 14:15:43,3.813s,PASSED
"setText(findTestObject(""mobileSanity/STM/STM Census Page/input_Date of Birth_dob-0""), ""03/03/1987"")",Safari 12,,2019-01-16 14:15:43,2019-01-16 14:15:47,3.802s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Census Page/label_Male""))",Safari 12,,2019-01-16 14:15:47,2019-01-16 14:15:51,4.024s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Census Page/label_Compare Plans""))",Safari 12,,2019-01-16 14:15:51,2019-01-16 14:15:52,0.927s,PASSED
Thread.sleep(4000),Safari 12,,2019-01-16 14:15:52,2019-01-16 14:15:56,4.095s,PASSED
"scrollToElement(findTestObject(""mobileSanity/STM/STM Quote Page/a_Standard Life Select STM Pla""), 1000)",Safari 12,,2019-01-16 14:15:56,2019-01-16 14:16:00,4.349s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Quote Page/a_Standard Life Select STM Pla""))",Safari 12,,2019-01-16 14:16:00,2019-01-16 14:16:04,3.517s,PASSED
Thread.sleep(2000),Safari 12,,2019-01-16 14:16:04,2019-01-16 14:16:06,2.003s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/STM Apply Page/a_Apply for This Plan""), 0)",Safari 12,,2019-01-16 14:16:06,2019-01-16 14:16:06,0.690s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Apply Page/a_Apply for This Plan""))",Safari 12,,2019-01-16 14:16:06,2019-01-16 14:16:07,0.831s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/STM Apply Page/a_Start Secure Application""), 0)",Safari 12,,2019-01-16 14:16:07,2019-01-16 14:16:10,3.242s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Apply Page/a_Start Secure Application""))",Safari 12,,2019-01-16 14:16:10,2019-01-16 14:16:11,0.859s,PASSED
waitForPageLoad(0),Safari 12,,2019-01-16 14:16:11,2019-01-16 14:16:12,0.790s,PASSED
Thread.sleep(1000),Safari 12,,2019-01-16 14:16:12,2019-01-16 14:16:13,1.003s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No""))",Safari 12,,2019-01-16 14:16:13,2019-01-16 14:16:22,9.020s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No2""), 0)",Safari 12,,2019-01-16 14:16:22,2019-01-16 14:16:26,3.664s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No2""))",Safari 12,,2019-01-16 14:16:26,2019-01-16 14:16:27,1.414s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No3""), 0)",Safari 12,,2019-01-16 14:16:27,2019-01-16 14:16:30,2.475s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No3""))",Safari 12,,2019-01-16 14:16:30,2019-01-16 14:16:31,1.686s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No4""), 0)",Safari 12,,2019-01-16 14:16:31,2019-01-16 14:16:33,2.158s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No4""))",Safari 12,,2019-01-16 14:16:33,2019-01-16 14:16:36,2.412s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No5""), 0)",Safari 12,,2019-01-16 14:16:36,2019-01-16 14:16:39,3.005s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No5""))",Safari 12,,2019-01-16 14:16:39,2019-01-16 14:16:41,2.346s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No6""), 0)",Safari 12,,2019-01-16 14:16:41,2019-01-16 14:16:45,3.419s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No6""))",Safari 12,,2019-01-16 14:16:45,2019-01-16 14:16:47,2.097s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/Page_App Page 1/a_Continue""), 0)",Safari 12,,2019-01-16 14:16:47,2019-01-16 14:16:48,1.399s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 1/a_Continue""))",Safari 12,,2019-01-16 14:16:48,2019-01-16 14:16:51,3.401s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 1/a_Autofill App Info""))",Safari 12,,2019-01-16 14:16:51,2019-01-16 14:16:52,1.026s,PASSED
Thread.sleep(1000),Safari 12,,2019-01-16 14:16:52,2019-01-16 14:16:53,1.004s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 2/a_Continue to Step 3 - Payment""))",Safari 12,,2019-01-16 14:16:53,2019-01-16 14:16:57,4.028s,PASSED
Thread.sleep(2000),Safari 12,,2019-01-16 14:16:57,2019-01-16 14:16:59,2.009s,PASSED
"setText(findTestObject(""mobileSanity/STM/Page_App Page 3/input__credit-card-cvv""), ""123"")",Safari 12,,2019-01-16 14:16:59,2019-01-16 14:18:21,1m - 21.040s,FAILED
