Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
mobileSanity,Chrome 71.0.3578.99,,2019-01-09 16:49:56,2019-01-09 16:53:56,3m - 59.323s,FAILED
,,,,,,
Test Cases/mobileWeb/stm/Slaico,Chrome 71.0.3578.99,,2019-01-09 16:49:57,2019-01-09 16:53:51,3m - 54.446s,FAILED
"openBrowser("""")",Chrome 71.0.3578.99,,2019-01-09 16:49:58,2019-01-09 16:50:21,22.307s,PASSED
"navigateToUrl(""https://praetemptatus.agilehealthinsurance.com/"")",Chrome 71.0.3578.99,,2019-01-09 16:50:21,2019-01-09 16:50:38,17.932s,PASSED
"click(findTestObject(""Object Repository/mobileSanity/STM/Page_Find Health Insurance for 2018/a_Quote  Save Today""))",Chrome 71.0.3578.99,,2019-01-09 16:50:38,2019-01-09 16:50:57,18.952s,PASSED
"setText(findTestObject(""Object Repository/mobileSanity/STM/Page_2018 Health Insurance Get a Sh/input_Location_zip-input""), ""60602"")",Chrome 71.0.3578.99,,2019-01-09 16:50:57,2019-01-09 16:50:59,1.530s,PASSED
"setText(findTestObject(""Object Repository/mobileSanity/STM/Page_2018 Health Insurance Get a Sh/input_Date of Birth_dob-0""), ""03/03/1987"")",Chrome 71.0.3578.99,,2019-01-09 16:50:59,2019-01-09 16:51:01,1.924s,PASSED
"click(findTestObject(""Object Repository/mobileSanity/STM/Page_2018 Health Insurance Get a Sh/label_Male""))",Chrome 71.0.3578.99,,2019-01-09 16:51:01,2019-01-09 16:51:04,2.946s,PASSED
"click(findTestObject(""Object Repository/mobileSanity/STM/Page_2018 Health Insurance Get a Sh/label_Compare Plans""))",Chrome 71.0.3578.99,,2019-01-09 16:51:04,2019-01-09 16:51:20,15.926s,PASSED
Thread.sleep(4000),Chrome 71.0.3578.99,,2019-01-09 16:51:20,2019-01-09 16:51:24,4.025s,PASSED
"scrollToElement(findTestObject(""mobileSanity/STM/Page_Short Term Health Insurance Qu/a_Standard Life Select STM Pla""), 1000)",Chrome 71.0.3578.99,,2019-01-09 16:51:24,2019-01-09 16:51:24,0.405s,PASSED
"click(findTestObject(""Object Repository/mobileSanity/STM/Page_Short Term Health Insurance Qu/a_Standard Life Select STM Pla""))",Chrome 71.0.3578.99,,2019-01-09 16:51:24,2019-01-09 16:51:25,1.162s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.99,,2019-01-09 16:51:25,2019-01-09 16:51:27,2.003s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/mobileSanity/STM/Page_Standard Life Select STM Plan/a_Apply for This Plan""), 0)",Chrome 71.0.3578.99,,2019-01-09 16:51:27,2019-01-09 16:52:37,1m - 10.112s,PASSED
"click(findTestObject(""Object Repository/mobileSanity/STM/Page_Standard Life Select STM Plan/a_Apply for This Plan""))",Chrome 71.0.3578.99,,2019-01-09 16:52:37,2019-01-09 16:53:49,1m - 11.297s,FAILED
