Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
life,Safari 11,,2020-04-23 08:03:32,2020-04-23 08:04:56,1m - 24.171s,PASSED
,,,,,,
Test Cases/Life/Freedom Lite,Safari 11,,2020-04-23 08:03:32,2020-04-23 08:04:55,1m - 22.743s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""Life"", ""carrierName"":""Freedom Lite""], CONTINUE_ON_FAILURE)",Safari 11,,2020-04-23 08:03:34,2020-04-23 08:03:35,1.006s,PASSED
i = 0,Safari 11,,2020-04-23 08:03:35,2020-04-23 08:03:35,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://qa.agilelifeinsurance.com/""], STOP_ON_FAILURE)",Safari 11,,2020-04-23 08:03:35,2020-04-23 08:03:54,19.799s,PASSED
driver = getWebDriver(),Safari 11,,2020-04-23 08:03:54,2020-04-23 08:03:54,0.029s,PASSED
"baseUrl = ""https://qa.agilelifeinsurance.com/""",Safari 11,,2020-04-23 08:03:54,2020-04-23 08:03:54,0.003s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-04-23 08:03:54,2020-04-23 08:03:55,0.164s,PASSED
"click(findTestObject(""Life/get_your_free_quote""))",Safari 11,,2020-04-23 08:03:55,2020-04-23 08:03:56,0.975s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-04-23 08:03:56,2020-04-23 08:03:56,0.180s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-23 08:03:56,2020-04-23 08:03:57,1.700s,PASSED
"setText(findTestObject(""Life/zip_input""), ""35215"")",Safari 11,,2020-04-23 08:03:57,2020-04-23 08:03:58,0.668s,PASSED
"setText(findTestObject(""Life/dob_0""), ""01/01/1988"")",Safari 11,,2020-04-23 08:03:58,2020-04-23 08:03:59,0.981s,PASSED
"click(findTestObject(""Life/compare_plan""))",Safari 11,,2020-04-23 08:03:59,2020-04-23 08:04:00,1.364s,PASSED
Thread.sleep(5000),Safari 11,,2020-04-23 08:04:00,2020-04-23 08:04:05,5.002s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-23 08:04:05,2020-04-23 08:04:07,1.804s,PASSED
"click(findTestObject(""Life/a_Elite_10K""))",Safari 11,,2020-04-23 08:04:07,2020-04-23 08:04:08,0.968s,PASSED
Thread.sleep(2000),Safari 11,,2020-04-23 08:04:08,2020-04-23 08:04:10,2.003s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-23 08:04:10,2020-04-23 08:04:12,1.579s,PASSED
"click(findTestObject(""Life/apply_for_this_plan""))",Safari 11,,2020-04-23 08:04:12,2020-04-23 08:04:13,0.944s,PASSED
Thread.sleep(2000),Safari 11,,2020-04-23 08:04:13,2020-04-23 08:04:15,2.003s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-23 08:04:15,2020-04-23 08:04:16,1.607s,PASSED
"click(findTestObject(""Life/applyButton""))",Safari 11,,2020-04-23 08:04:16,2020-04-23 08:04:17,1.108s,PASSED
Thread.sleep(2000),Safari 11,,2020-04-23 08:04:17,2020-04-23 08:04:19,2.002s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-23 08:04:19,2020-04-23 08:04:21,1.600s,PASSED
"click(findTestObject(""Life/fillApp""))",Safari 11,,2020-04-23 08:04:21,2020-04-23 08:04:21,0.153s,PASSED
Thread.sleep(2000),Safari 11,,2020-04-23 08:04:21,2020-04-23 08:04:23,2.002s,PASSED
"click(findTestObject(""Life/js-app-continue-link""))",Safari 11,,2020-04-23 08:04:23,2020-04-23 08:04:24,0.487s,PASSED
Thread.sleep(2000),Safari 11,,2020-04-23 08:04:24,2020-04-23 08:04:26,2.002s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-23 08:04:26,2020-04-23 08:04:27,1.537s,PASSED
"click(findTestObject(""Life/credit-payment-authorization""))",Safari 11,,2020-04-23 08:04:27,2020-04-23 08:04:27,0.124s,PASSED
"click(findTestObject(""Life/js-app-continue-link""))",Safari 11,,2020-04-23 08:04:27,2020-04-23 08:04:28,0.367s,PASSED
Thread.sleep(2000),Safari 11,,2020-04-23 08:04:28,2020-04-23 08:04:30,2.002s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-23 08:04:30,2020-04-23 08:04:31,1.614s,PASSED
"click(findTestObject(""Life/consent-checkbox-0""))",Safari 11,,2020-04-23 08:04:31,2020-04-23 08:04:32,0.600s,PASSED
"click(findTestObject(""Life/js-signature-autoFill""))",Safari 11,,2020-04-23 08:04:32,2020-04-23 08:04:32,0.126s,PASSED
"click(findTestObject(""Life/js-app-continue-link""))",Safari 11,,2020-04-23 08:04:32,2020-04-23 08:04:32,0.178s,PASSED
Thread.sleep(20000),Safari 11,,2020-04-23 08:04:32,2020-04-23 08:04:52,20.002s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-23 08:04:52,2020-04-23 08:04:55,2.825s,PASSED
