Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
hbi,Safari 11,hbi flow,2019-03-11 17:57:54,2019-03-11 18:08:37,10m - 43.051s,FAILED
,,,,,,
Test Cases/mobileWeb/HBI/Agile One,Safari 11,Agile One application flow,2019-03-11 17:57:55,2019-03-11 17:59:09,1m - 14.158s,FAILED
now = new java.util.Date(),Safari 11,,2019-03-11 17:57:56,2019-03-11 17:57:56,0.010s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,2019-03-11 17:57:56,2019-03-11 17:57:56,0.006s,PASSED
"screenPath = hbiPath + ""Agile One/"" + mydate + ""/""",Safari 11,,2019-03-11 17:57:56,2019-03-11 17:57:56,0.085s,PASSED
i = 0,Safari 11,,2019-03-11 17:57:56,2019-03-11 17:57:56,0.005s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-03-11 17:57:56,2019-03-11 17:58:39,43.116s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-03-11 17:58:39,2019-03-11 17:58:43,4.115s,FAILED
Thread.sleep(5000),Safari 11,,2019-03-11 17:58:43,2019-03-11 17:58:48,5.005s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2019-03-11 17:58:48,2019-03-11 17:58:48,0.024s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Agile One 750""))",Safari 11,,2019-03-11 17:58:48,2019-03-11 17:59:09,20.911s,FAILED
,,,,,,
Test Cases/mobileWeb/HBI/Legion Limited Medical,Safari 11,Axis Legion application flow,2019-03-11 17:59:09,2019-03-11 18:01:26,2m - 17.130s,FAILED
now = new java.util.Date(),Safari 11,,2019-03-11 17:59:09,2019-03-11 17:59:09,0.000s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,2019-03-11 17:59:09,2019-03-11 17:59:09,0.000s,PASSED
"screenPath = hbiPath + ""Legion Limited Medical/"" + mydate + ""/""",Safari 11,,2019-03-11 17:59:09,2019-03-11 17:59:09,0.002s,PASSED
