Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
stm,Chrome 66.0.3329.0,,2019-02-21 16:56:47,2019-02-21 16:59:39,2m - 52.261s,FAILED
,,,,,,
Test Cases/mobileWeb/stm/Companion,Chrome 66.0.3329.0,,2019-02-21 16:56:47,2019-02-21 16:57:47,59.683s,FAILED
now = new java.util.Date(),Chrome 66.0.3329.0,,2019-02-21 16:56:48,2019-02-21 16:56:48,0.013s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Chrome 66.0.3329.0,,2019-02-21 16:56:48,2019-02-21 16:56:48,0.005s,PASSED
"screenPath = ""./Screenshots/mobileWeb/stm/Companion/"" + mydate + ""/""",Chrome 66.0.3329.0,,2019-02-21 16:56:48,2019-02-21 16:56:49,0.371s,PASSED
i = 0,Chrome 66.0.3329.0,,2019-02-21 16:56:49,2019-02-21 16:56:49,0.003s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Chrome 66.0.3329.0,,2019-02-21 16:56:49,2019-02-21 16:57:01,12.220s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/take_screenshot""), [:], STOP_ON_FAILURE)",Chrome 66.0.3329.0,,2019-02-21 16:57:01,2019-02-21 16:57:04,3.298s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_stm""), [:], CONTINUE_ON_FAILURE)",Chrome 66.0.3329.0,,2019-02-21 16:57:04,2019-02-21 16:57:17,13.286s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/take_screenshot""), [:], STOP_ON_FAILURE)",Chrome 66.0.3329.0,,2019-02-21 16:57:17,2019-02-21 16:57:19,1.111s,PASSED
Thread.sleep(2000),Chrome 66.0.3329.0,,2019-02-21 16:57:19,2019-02-21 16:57:21,2.012s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Quote Page/button_filters""))",Chrome 66.0.3329.0,,2019-02-21 16:57:21,2019-02-21 16:57:21,0.382s,PASSED
Thread.sleep(300),Chrome 66.0.3329.0,,2019-02-21 16:57:21,2019-02-21 16:57:21,0.300s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Quote Page/i_Insurance company""))",Chrome 66.0.3329.0,,2019-02-21 16:57:21,2019-02-21 16:57:21,0.118s,PASSED
Thread.sleep(300),Chrome 66.0.3329.0,,2019-02-21 16:57:21,2019-02-21 16:57:22,0.301s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Quote Page/label_companion""))",Chrome 66.0.3329.0,,2019-02-21 16:57:22,2019-02-21 16:57:22,0.186s,PASSED
Thread.sleep(300),Chrome 66.0.3329.0,,2019-02-21 16:57:22,2019-02-21 16:57:22,0.300s,PASSED
"scrollToElement(findTestObject(""mobileSanity/STM/STM Quote Page/a_Show Plans""), 1000)",Chrome 66.0.3329.0,,2019-02-21 16:57:22,2019-02-21 16:57:22,0.091s,PASSED
