Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
mobileSanity,Safari 12,,2019-01-17 18:19:26,2019-01-17 18:24:49,5m - 22.759s,FAILED
,,,,,,
Test Cases/mobileWeb/stm/Slaico,Safari 12,,2019-01-17 18:19:26,2019-01-17 18:22:14,2m - 47.701s,FAILED
"openBrowser("""")",Safari 12,,2019-01-17 18:19:32,2019-01-17 18:20:25,53.391s,PASSED
"navigateToUrl(""https://praetemptatus.agilehealthinsurance.com/"")",Safari 12,,2019-01-17 18:20:25,2019-01-17 18:20:27,2.166s,PASSED
"click(findTestObject(""mobileSanity/STM/Home Page/a_Quote  Save Today""))",Safari 12,,2019-01-17 18:20:27,2019-01-17 18:20:38,11.060s,PASSED
"setText(findTestObject(""mobileSanity/STM/STM Census Page/input_Location_zip-input""), ""60602"")",Safari 12,,2019-01-17 18:20:38,2019-01-17 18:20:40,1.900s,PASSED
"setText(findTestObject(""mobileSanity/STM/STM Census Page/input_Date of Birth_dob-0""), ""03/03/1987"")",Safari 12,,2019-01-17 18:20:40,2019-01-17 18:20:41,0.446s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Census Page/label_Male""))",Safari 12,,2019-01-17 18:20:41,2019-01-17 18:20:41,0.245s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Census Page/label_Compare Plans""))",Safari 12,,2019-01-17 18:20:41,2019-01-17 18:20:41,0.294s,PASSED
Thread.sleep(4000),Safari 12,,2019-01-17 18:20:41,2019-01-17 18:20:45,4.014s,PASSED
"scrollToElement(findTestObject(""mobileSanity/STM/STM Quote Page/a_Standard Life Select STM Pla""), 1000)",Safari 12,,2019-01-17 18:20:45,2019-01-17 18:20:53,7.331s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Quote Page/a_Standard Life Select STM Pla""))",Safari 12,,2019-01-17 18:20:53,2019-01-17 18:20:53,0.321s,PASSED
Thread.sleep(2000),Safari 12,,2019-01-17 18:20:53,2019-01-17 18:20:55,2.002s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/STM PlanDetail Page/a_Apply for This Plan""), 0)",Safari 12,,2019-01-17 18:20:55,2019-01-17 18:20:56,0.521s,PASSED
"click(findTestObject(""mobileSanity/STM/STM PlanDetail Page/a_Apply for This Plan""))",Safari 12,,2019-01-17 18:20:56,2019-01-17 18:20:56,0.391s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/STM Apply Page/a_Start Secure Application""), 0)",Safari 12,,2019-01-17 18:20:56,2019-01-17 18:20:57,1.572s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Apply Page/a_Start Secure Application""))",Safari 12,,2019-01-17 18:20:57,2019-01-17 18:20:58,0.336s,PASSED
waitForPageLoad(0),Safari 12,,2019-01-17 18:20:58,2019-01-17 18:21:01,3.177s,PASSED
Thread.sleep(1000),Safari 12,,2019-01-17 18:21:01,2019-01-17 18:21:02,1.005s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No""))",Safari 12,,2019-01-17 18:21:02,2019-01-17 18:22:12,1m - 9.762s,FAILED
,,,,,,
Test Cases/mobileWeb/stm/LifeShield,Safari 12,,2019-01-17 18:22:14,2019-01-17 18:24:48,2m - 33.551s,FAILED
"openBrowser("""")",Safari 12,,2019-01-17 18:22:15,2019-01-17 18:22:39,24.305s,PASSED
"navigateToUrl(""https://praetemptatus.agilehealthinsurance.com/"")",Safari 12,,2019-01-17 18:22:39,2019-01-17 18:22:41,2.188s,PASSED
"click(findTestObject(""mobileSanity/STM/Home Page/a_Quote  Save Today""))",Safari 12,,2019-01-17 18:22:41,2019-01-17 18:22:52,10.969s,PASSED
"setText(findTestObject(""mobileSanity/STM/STM Census Page/input_Location_zip-input""), ""60602"")",Safari 12,,2019-01-17 18:22:52,2019-01-17 18:22:53,1.294s,PASSED
"setText(findTestObject(""mobileSanity/STM/STM Census Page/input_Date of Birth_dob-0""), ""03/03/1987"")",Safari 12,,2019-01-17 18:22:53,2019-01-17 18:22:54,0.524s,PASSED
