Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
teladoc,,,2019-03-06 17:32:51,2019-03-06 17:32:52,1.151s,ERROR
,,,,,,
Test Cases/mobileWeb/Teladoc,,teladoc application flow,2019-03-06 17:32:51,2019-03-06 17:32:52,0.712s,ERROR
now = new java.util.Date(),,,2019-03-06 17:32:52,2019-03-06 17:32:52,0.006s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",,,2019-03-06 17:32:52,2019-03-06 17:32:52,0.004s,PASSED
"screenPath = teladocPathPath + ""teladoc/"" + mydate + ""/""",,,2019-03-06 17:32:52,2019-03-06 17:32:52,0.022s,ERROR
