Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
HP,Safari 11,,2019-12-06 00:41:11,2019-12-06 00:43:00,1m - 48.923s,PASSED
,,,,,,
Test Cases/HP/ACA/ACA,Safari 11,,2019-12-06 00:41:11,2019-12-06 00:42:31,1m - 19.776s,PASSED
now = new java.util.Date(),Safari 11,,2019-12-06 00:41:12,2019-12-06 00:41:12,0.013s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,2019-12-06 00:41:12,2019-12-06 00:41:12,0.004s,PASSED
i = 0,Safari 11,,2019-12-06 00:41:12,2019-12-06 00:41:12,0.020s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""ACA""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-06 00:41:12,2019-12-06 00:41:13,0.533s,PASSED
second = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Safari 11,,2019-12-06 00:41:13,2019-12-06 00:41:13,0.002s,PASSED
"openBrowser(""www.healthpocket.com/individual-health-insurance"")",Safari 11,,2019-12-06 00:41:13,2019-12-06 00:41:17,4.782s,PASSED
driver = getWebDriver(),Safari 11,,2019-12-06 00:41:17,2019-12-06 00:41:17,0.020s,PASSED
"baseUrl = ""https://www.healthpocket.com/individual-health-insurance/""",Safari 11,,2019-12-06 00:41:17,2019-12-06 00:41:17,0.002s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2019-12-06 00:41:17,2019-12-06 00:41:17,0.107s,PASSED
selenium.refresh(),Safari 11,,2019-12-06 00:41:17,2019-12-06 00:41:18,0.603s,PASSED
"selenium.waitForPageToLoad(""30000"")",Safari 11,,2019-12-06 00:41:18,2019-12-06 00:41:19,0.529s,PASSED
"for ([second = 0, second < 60, (second++)])",Safari 11,,2019-12-06 00:41:19,2019-12-06 00:42:23,1m - 4.454s,PASSED
"for ([second = 0, second < 60, (second++)])",Safari 11,,2019-12-06 00:42:23,2019-12-06 00:42:23,0.033s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-06 00:42:23,2019-12-06 00:42:24,1.044s,PASSED
"selenium.type(""id=location"", ""32209"")",Safari 11,,2019-12-06 00:42:24,2019-12-06 00:42:24,0.089s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-06 00:42:24,2019-12-06 00:42:25,0.565s,PASSED
