Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
mobileSanity,Safari 12,,2019-01-18 14:47:16,2019-01-18 14:49:59,2m - 43.325s,ERROR
,,,,,,
Test Cases/mobileWeb/stm/Slaico,Safari 12,,2019-01-18 14:47:17,2019-01-18 14:49:58,2m - 41.522s,ERROR
"openBrowser("""")",Safari 12,,2019-01-18 14:47:19,2019-01-18 14:48:18,58.958s,PASSED
"navigateToUrl(""https://praetemptatus.agilehealthinsurance.com/"")",Safari 12,,2019-01-18 14:48:18,2019-01-18 14:48:27,9.242s,PASSED
"click(findTestObject(""mobileSanity/STM/Home Page/a_Quote  Save Today""))",Safari 12,,2019-01-18 14:48:27,2019-01-18 14:48:30,3.430s,PASSED
"setText(findTestObject(""mobileSanity/STM/STM Census Page/input_Location_zip-input""), ""60602"")",Safari 12,,2019-01-18 14:48:30,2019-01-18 14:48:33,3.310s,PASSED
"setText(findTestObject(""mobileSanity/STM/STM Census Page/input_Date of Birth_dob-0""), ""03/03/1987"")",Safari 12,,2019-01-18 14:48:33,2019-01-18 14:48:43,9.226s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Census Page/label_Male""))",Safari 12,,2019-01-18 14:48:43,2019-01-18 14:48:45,2.700s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Census Page/label_Compare Plans""))",Safari 12,,2019-01-18 14:48:45,2019-01-18 14:48:47,1.221s,PASSED
Thread.sleep(4000),Safari 12,,2019-01-18 14:48:47,2019-01-18 14:48:51,4.017s,PASSED
"scrollToElement(findTestObject(""mobileSanity/STM/STM Quote Page/a_Standard Life Select STM Pla""), 1000)",Safari 12,,2019-01-18 14:48:51,2019-01-18 14:48:53,1.893s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Quote Page/a_Standard Life Select STM Pla""))",Safari 12,,2019-01-18 14:48:53,2019-01-18 14:48:54,1.103s,PASSED
Thread.sleep(2000),Safari 12,,2019-01-18 14:48:54,2019-01-18 14:48:56,2.004s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/STM PlanDetail Page/a_Apply for This Plan""), 0)",Safari 12,,2019-01-18 14:48:56,2019-01-18 14:48:57,1.399s,PASSED
"click(findTestObject(""mobileSanity/STM/STM PlanDetail Page/a_Apply for This Plan""))",Safari 12,,2019-01-18 14:48:57,2019-01-18 14:49:01,3.454s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/STM Apply Page/a_Start Secure Application""), 0)",Safari 12,,2019-01-18 14:49:01,2019-01-18 14:49:02,1.325s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Apply Page/a_Start Secure Application""))",Safari 12,,2019-01-18 14:49:02,2019-01-18 14:49:03,1.448s,PASSED
waitForPageLoad(0),Safari 12,,2019-01-18 14:49:03,2019-01-18 14:49:06,2.211s,PASSED
Thread.sleep(1000),Safari 12,,2019-01-18 14:49:06,2019-01-18 14:49:07,1.005s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No""))",Safari 12,,2019-01-18 14:49:07,2019-01-18 14:49:10,3.542s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No2""), 0)",Safari 12,,2019-01-18 14:49:10,2019-01-18 14:49:12,1.701s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No2""))",Safari 12,,2019-01-18 14:49:12,2019-01-18 14:49:15,3.230s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No3""), 0)",Safari 12,,2019-01-18 14:49:15,2019-01-18 14:49:20,5.010s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No3""))",Safari 12,,2019-01-18 14:49:20,2019-01-18 14:49:26,6.100s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No4""), 0)",Safari 12,,2019-01-18 14:49:26,2019-01-18 14:49:28,1.570s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No4""))",Safari 12,,2019-01-18 14:49:28,2019-01-18 14:49:33,5.101s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No5""), 0)",Safari 12,,2019-01-18 14:49:33,2019-01-18 14:49:37,4.145s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No5""))",Safari 12,,2019-01-18 14:49:37,2019-01-18 14:49:39,2.446s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No6""), 0)",Safari 12,,2019-01-18 14:49:39,2019-01-18 14:49:43,3.159s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No6""))",Safari 12,,2019-01-18 14:49:43,2019-01-18 14:49:47,4.263s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/Page_App Page 1/a_Continue""), 0)",Safari 12,,2019-01-18 14:49:47,2019-01-18 14:49:49,2.319s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 1/a_Continue""))",Safari 12,,2019-01-18 14:49:49,2019-01-18 14:49:55,5.553s,PASSED
"WebUI.waitForElementVisible(findTestObject(""mobileSanity/STM/Page_App Page 1/a_Autofill App Info""), 0)",Safari 12,,2019-01-18 14:49:55,2019-01-18 14:49:56,1.055s,ERROR
