Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
stm,Safari 11,,2019-12-22 08:09:22,2019-12-22 08:20:25,11m - 2.140s,FAILED
,,,,,,
Test Cases/AHI/stm/AdvantHealth,Safari 11,,2019-12-22 08:09:23,2019-12-22 08:11:16,1m - 52.982s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""AdvantHealth""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-22 08:09:23,2019-12-22 08:09:24,0.745s,PASSED
i = 0,Safari 11,,2019-12-22 08:09:24,2019-12-22 08:09:24,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-22 08:09:24,2019-12-22 08:09:33,9.073s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [""zipcode"":""35215""], STOP_ON_FAILURE)",Safari 11,,2019-12-22 08:09:33,2019-12-22 08:09:51,18.250s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""advanthealth""], STOP_ON_FAILURE)",Safari 11,,2019-12-22 08:09:51,2019-12-22 08:09:59,7.837s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""advanthealth""], STOP_ON_FAILURE)",Safari 11,,2019-12-22 08:09:59,2019-12-22 08:10:05,5.645s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-22 08:10:05,2019-12-22 08:10:12,6.725s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-22 08:10:12,2019-12-22 08:11:16,1m - 4.377s,FAILED
,,,,,,
Test Cases/AHI/stm/Aspen,Safari 11,,2019-12-22 08:11:16,2019-12-22 08:12:59,1m - 43.270s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Aspen""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-22 08:11:16,2019-12-22 08:11:16,0.071s,PASSED
i = 0,Safari 11,,2019-12-22 08:11:16,2019-12-22 08:11:16,0.002s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-22 08:11:16,2019-12-22 08:11:23,6.386s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [""zipcode"":""60602""], STOP_ON_FAILURE)",Safari 11,,2019-12-22 08:11:23,2019-12-22 08:11:38,15.720s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""aspen""], STOP_ON_FAILURE)",Safari 11,,2019-12-22 08:11:38,2019-12-22 08:11:45,6.524s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""aspen""], STOP_ON_FAILURE)",Safari 11,,2019-12-22 08:11:45,2019-12-22 08:11:52,6.926s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-22 08:11:52,2019-12-22 08:12:01,9.590s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-22 08:12:01,2019-12-22 08:12:59,57.900s,FAILED
,,,,,,
Test Cases/AHI/stm/Companion,Safari 11,,2019-12-22 08:12:59,2019-12-22 08:14:48,1m - 48.593s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Companion""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-22 08:12:59,2019-12-22 08:12:59,0.075s,PASSED
i = 0,Safari 11,,2019-12-22 08:12:59,2019-12-22 08:12:59,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-22 08:12:59,2019-12-22 08:13:07,7.205s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-22 08:13:07,2019-12-22 08:13:23,16.052s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""pivotcompanion""], STOP_ON_FAILURE)",Safari 11,,2019-12-22 08:13:23,2019-12-22 08:13:29,6.294s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""pivot-health-choice""], STOP_ON_FAILURE)",Safari 11,,2019-12-22 08:13:29,2019-12-22 08:13:34,5.088s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-22 08:13:34,2019-12-22 08:13:40,6.185s,PASSED
