Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
HP,,,2019-12-10 08:00:43,2019-12-10 08:00:50,6.630s,ERROR
,,,,,,
Test Cases/HP/ACA/ACA,,,2019-12-10 08:00:44,2019-12-10 08:00:46,2.008s,ERROR
now = new java.util.Date(),,,2019-12-10 08:00:46,2019-12-10 08:00:46,0.015s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",,,2019-12-10 08:00:46,2019-12-10 08:00:46,0.004s,PASSED
i = 0,,,2019-12-10 08:00:46,2019-12-10 08:00:46,0.034s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""ACA""], CONTINUE_ON_FAILURE)",,,2019-12-10 08:00:46,2019-12-10 08:00:46,0.028s,ERROR
,,,,,,
Test Cases/HP/Home/Home,,,2019-12-10 08:00:46,2019-12-10 08:00:47,1.059s,ERROR
now = new java.util.Date(),,,2019-12-10 08:00:47,2019-12-10 08:00:47,0.002s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",,,2019-12-10 08:00:47,2019-12-10 08:00:47,0.003s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""home""], CONTINUE_ON_FAILURE)",,,2019-12-10 08:00:47,2019-12-10 08:00:47,0.010s,ERROR
,,,,,,
Test Cases/HP/Medicare/Medicare,,,2019-12-10 08:00:47,2019-12-10 08:00:49,1.943s,ERROR
now = new java.util.Date(),,,2019-12-10 08:00:49,2019-12-10 08:00:49,0.003s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",,,2019-12-10 08:00:49,2019-12-10 08:00:49,0.002s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""Medicare""], CONTINUE_ON_FAILURE)",,,2019-12-10 08:00:49,2019-12-10 08:00:49,0.006s,ERROR
,,,,,,
Test Cases/HP/Short Term/STM,,,2019-12-10 08:00:49,2019-12-10 08:00:50,0.624s,ERROR
now = new java.util.Date(),,,2019-12-10 08:00:50,2019-12-10 08:00:50,0.002s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",,,2019-12-10 08:00:50,2019-12-10 08:00:50,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""STM""], CONTINUE_ON_FAILURE)",,,2019-12-10 08:00:50,2019-12-10 08:00:50,0.003s,ERROR
