Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
stm,Safari 11,,2019-12-19 08:09:32,2019-12-19 08:20:43,11m - 10.398s,FAILED
,,,,,,
Test Cases/AHI/stm/AdvantHealth,Safari 11,,2019-12-19 08:09:33,2019-12-19 08:11:28,1m - 55.031s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""AdvantHealth""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-19 08:09:33,2019-12-19 08:09:34,0.570s,PASSED
i = 0,Safari 11,,2019-12-19 08:09:34,2019-12-19 08:09:34,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-19 08:09:34,2019-12-19 08:09:43,9.057s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [""zipcode"":""35215""], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:09:43,2019-12-19 08:10:01,18.497s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""advanthealth""], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:10:01,2019-12-19 08:10:09,7.469s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""advanthealth""], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:10:09,2019-12-19 08:10:14,5.666s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:10:14,2019-12-19 08:10:23,8.557s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:10:23,2019-12-19 08:11:28,1m - 4.839s,FAILED
,,,,,,
Test Cases/AHI/stm/Aspen,Safari 11,,2019-12-19 08:11:28,2019-12-19 08:13:10,1m - 42.689s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Aspen""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-19 08:11:28,2019-12-19 08:11:28,0.067s,PASSED
i = 0,Safari 11,,2019-12-19 08:11:28,2019-12-19 08:11:28,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:11:28,2019-12-19 08:11:35,6.732s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [""zipcode"":""60602""], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:11:35,2019-12-19 08:11:50,15.304s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""aspen""], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:11:50,2019-12-19 08:11:57,7.017s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""aspen""], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:11:57,2019-12-19 08:12:04,7.106s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:12:04,2019-12-19 08:12:13,9.032s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:12:13,2019-12-19 08:13:10,57.278s,FAILED
,,,,,,
Test Cases/AHI/stm/Companion,Safari 11,,2019-12-19 08:13:10,2019-12-19 08:15:02,1m - 51.715s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Companion""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-19 08:13:11,2019-12-19 08:13:11,0.150s,PASSED
i = 0,Safari 11,,2019-12-19 08:13:11,2019-12-19 08:13:11,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-19 08:13:11,2019-12-19 08:13:18,7.103s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-19 08:13:18,2019-12-19 08:13:33,14.904s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""pivotcompanion""], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:13:33,2019-12-19 08:13:39,6.236s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""pivot-health-choice""], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:13:39,2019-12-19 08:13:43,4.105s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:13:43,2019-12-19 08:13:51,7.882s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:13:51,2019-12-19 08:15:02,1m - 11.152s,FAILED
,,,,,,
Test Cases/AHI/stm/Everest Prime,Safari 11,,2019-12-19 08:15:02,2019-12-19 08:16:42,1m - 39.597s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Everest Prime""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-19 08:15:02,2019-12-19 08:15:02,0.107s,PASSED
i = 0,Safari 11,,2019-12-19 08:15:02,2019-12-19 08:15:02,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-19 08:15:02,2019-12-19 08:15:09,6.700s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-19 08:15:09,2019-12-19 08:15:23,14.290s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""everest""], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:15:23,2019-12-19 08:15:30,6.650s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""everest""], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:15:30,2019-12-19 08:15:35,4.522s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:15:35,2019-12-19 08:15:43,7.988s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:15:43,2019-12-19 08:16:42,59.176s,FAILED
,,,,,,
Test Cases/AHI/stm/Everest,Safari 11,,2019-12-19 08:16:42,2019-12-19 08:17:07,25.660s,ERROR
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Everest""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-19 08:16:42,2019-12-19 08:16:42,0.075s,PASSED
i = 0,Safari 11,,2019-12-19 08:16:42,2019-12-19 08:16:42,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:16:42,2019-12-19 08:16:48,6.440s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [""zipcode"":""83709""], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:16:48,2019-12-19 08:17:03,14.719s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""everest-one""], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:17:03,2019-12-19 08:17:07,4.250s,ERROR
,,,,,,
Test Cases/AHI/stm/NationalGeneral,Safari 11,,2019-12-19 08:17:07,2019-12-19 08:18:59,1m - 51.788s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""National General""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-19 08:17:08,2019-12-19 08:17:08,0.068s,PASSED
i = 0,Safari 11,,2019-12-19 08:17:08,2019-12-19 08:17:08,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-19 08:17:08,2019-12-19 08:17:15,7.744s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-19 08:17:15,2019-12-19 08:17:33,17.755s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""nationalgeneral""], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:17:33,2019-12-19 08:17:40,7.333s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""nationalgeneral""], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:17:40,2019-12-19 08:17:47,6.239s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:17:47,2019-12-19 08:17:56,9.344s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:17:56,2019-12-19 08:18:59,1m - 3.113s,FAILED
,,,,,,
Test Cases/AHI/stm/Slaico,Safari 11,,2019-12-19 08:18:59,2019-12-19 08:20:40,1m - 41.162s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Slaico""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-19 08:19:00,2019-12-19 08:19:00,0.066s,PASSED
i = 0,Safari 11,,2019-12-19 08:19:00,2019-12-19 08:19:00,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:19:00,2019-12-19 08:19:07,6.989s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [""zipcode"":""60602""], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:19:07,2019-12-19 08:19:21,14.611s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""slaico""], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:19:21,2019-12-19 08:19:28,6.803s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""slaico""], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:19:28,2019-12-19 08:19:32,4.099s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:19:32,2019-12-19 08:19:41,8.322s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:19:41,2019-12-19 08:20:40,59.812s,FAILED
