Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
stm,Safari 11,,2019-12-24 08:09:24,2019-12-24 08:20:30,11m - 5.844s,FAILED
,,,,,,
Test Cases/AHI/stm/AdvantHealth,Safari 11,,2019-12-24 08:09:25,2019-12-24 08:11:20,1m - 55.439s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""AdvantHealth""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-24 08:09:25,2019-12-24 08:09:26,0.802s,PASSED
i = 0,Safari 11,,2019-12-24 08:09:26,2019-12-24 08:09:26,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-24 08:09:26,2019-12-24 08:09:35,9.028s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [""zipcode"":""35215""], STOP_ON_FAILURE)",Safari 11,,2019-12-24 08:09:35,2019-12-24 08:09:53,17.894s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""advanthealth""], STOP_ON_FAILURE)",Safari 11,,2019-12-24 08:09:53,2019-12-24 08:10:01,8.379s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""advanthealth""], STOP_ON_FAILURE)",Safari 11,,2019-12-24 08:10:01,2019-12-24 08:10:08,7.135s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-24 08:10:08,2019-12-24 08:10:16,7.410s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-24 08:10:16,2019-12-24 08:11:20,1m - 4.422s,FAILED
,,,,,,
Test Cases/AHI/stm/Aspen,Safari 11,,2019-12-24 08:11:20,2019-12-24 08:13:01,1m - 40.827s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Aspen""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-24 08:11:20,2019-12-24 08:11:20,0.073s,PASSED
i = 0,Safari 11,,2019-12-24 08:11:20,2019-12-24 08:11:20,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-24 08:11:20,2019-12-24 08:11:27,6.721s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [""zipcode"":""60602""], STOP_ON_FAILURE)",Safari 11,,2019-12-24 08:11:27,2019-12-24 08:11:42,15.547s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""aspen""], STOP_ON_FAILURE)",Safari 11,,2019-12-24 08:11:42,2019-12-24 08:11:49,6.401s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""aspen""], STOP_ON_FAILURE)",Safari 11,,2019-12-24 08:11:49,2019-12-24 08:11:53,4.143s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-24 08:11:53,2019-12-24 08:12:03,10.216s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-24 08:12:03,2019-12-24 08:13:01,57.590s,FAILED
,,,,,,
Test Cases/AHI/stm/Companion,Safari 11,,2019-12-24 08:13:01,2019-12-24 08:14:58,1m - 56.843s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Companion""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-24 08:13:01,2019-12-24 08:13:02,0.094s,PASSED
i = 0,Safari 11,,2019-12-24 08:13:02,2019-12-24 08:13:02,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-24 08:13:02,2019-12-24 08:13:09,7.808s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-24 08:13:09,2019-12-24 08:13:30,20.474s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""pivotcompanion""], STOP_ON_FAILURE)",Safari 11,,2019-12-24 08:13:30,2019-12-24 08:13:38,7.983s,PASSED
