Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
HP,,,2019-12-15 08:00:47,2019-12-15 08:00:53,5.979s,ERROR
,,,,,,
Test Cases/HP/ACA/ACA,,,2019-12-15 08:00:48,2019-12-15 08:00:51,2.959s,ERROR
now = new java.util.Date(),,,2019-12-15 08:00:51,2019-12-15 08:00:51,0.005s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",,,2019-12-15 08:00:51,2019-12-15 08:00:51,0.002s,PASSED
i = 0,,,2019-12-15 08:00:51,2019-12-15 08:00:51,0.015s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""ACA""], CONTINUE_ON_FAILURE)",,,2019-12-15 08:00:51,2019-12-15 08:00:51,0.015s,ERROR
,,,,,,
Test Cases/HP/Home/Home,,,2019-12-15 08:00:51,2019-12-15 08:00:51,0.161s,ERROR
now = new java.util.Date(),,,2019-12-15 08:00:51,2019-12-15 08:00:51,0.001s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",,,2019-12-15 08:00:51,2019-12-15 08:00:51,0.023s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""home""], CONTINUE_ON_FAILURE)",,,2019-12-15 08:00:51,2019-12-15 08:00:51,0.003s,ERROR
,,,,,,
Test Cases/HP/Medicare/Medicare,,,2019-12-15 08:00:51,2019-12-15 08:00:52,1.027s,ERROR
now = new java.util.Date(),,,2019-12-15 08:00:52,2019-12-15 08:00:52,0.001s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",,,2019-12-15 08:00:52,2019-12-15 08:00:52,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""Medicare""], CONTINUE_ON_FAILURE)",,,2019-12-15 08:00:52,2019-12-15 08:00:52,0.003s,ERROR
,,,,,,
Test Cases/HP/Short Term/STM,,,2019-12-15 08:00:52,2019-12-15 08:00:53,0.657s,ERROR
now = new java.util.Date(),,,2019-12-15 08:00:53,2019-12-15 08:00:53,0.001s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",,,2019-12-15 08:00:53,2019-12-15 08:00:53,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""STM""], CONTINUE_ON_FAILURE)",,,2019-12-15 08:00:53,2019-12-15 08:00:53,0.007s,ERROR
