Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
mobileSanity,Safari 12,,2019-01-28 16:41:11,2019-01-28 16:44:14,3m - 3.509s,ERROR
,,,,,,
Test Cases/mobileWeb/stm/Slaico,Safari 12,,2019-01-28 16:41:11,2019-01-28 16:44:12,3m - 0.903s,ERROR
"openBrowser("""")",Safari 12,,2019-01-28 16:41:13,2019-01-28 16:42:05,52.273s,PASSED
"navigateToUrl(""https://praetemptatus.agilehealthinsurance.com/"")",Safari 12,,2019-01-28 16:42:05,2019-01-28 16:42:11,6.007s,PASSED
takeScreenshot(),Safari 12,,2019-01-28 16:42:11,2019-01-28 16:42:12,0.932s,PASSED
"click(findTestObject(""mobileSanity/STM/Home Page/a_Quote  Save Today""))",Safari 12,,2019-01-28 16:42:12,2019-01-28 16:42:19,6.803s,PASSED
"setText(findTestObject(""mobileSanity/STM/STM Census Page/input_Location_zip-input""), ""60602"")",Safari 12,,2019-01-28 16:42:19,2019-01-28 16:42:23,4.296s,PASSED
"setText(findTestObject(""mobileSanity/STM/STM Census Page/input_Date of Birth_dob-0""), ""03/03/1987"")",Safari 12,,2019-01-28 16:42:23,2019-01-28 16:42:34,10.843s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Census Page/label_Male""))",Safari 12,,2019-01-28 16:42:34,2019-01-28 16:42:42,8.403s,PASSED
takeScreenshot(),Safari 12,,2019-01-28 16:42:42,2019-01-28 16:42:43,0.225s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Census Page/label_Compare Plans""))",Safari 12,,2019-01-28 16:42:43,2019-01-28 16:42:50,7.559s,PASSED
Thread.sleep(4000),Safari 12,,2019-01-28 16:42:50,2019-01-28 16:42:54,4.014s,PASSED
"scrollToElement(findTestObject(""mobileSanity/STM/STM Quote Page/a_Standard Life Select STM Pla""), 1000)",Safari 12,,2019-01-28 16:42:54,2019-01-28 16:42:55,1.071s,PASSED
takeScreenshot(),Safari 12,,2019-01-28 16:42:55,2019-01-28 16:42:56,0.388s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Quote Page/a_Standard Life Select STM Pla""))",Safari 12,,2019-01-28 16:42:56,2019-01-28 16:42:57,1.603s,PASSED
Thread.sleep(2000),Safari 12,,2019-01-28 16:42:57,2019-01-28 16:42:59,2.007s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/STM PlanDetail Page/a_Apply for This Plan""), 0)",Safari 12,,2019-01-28 16:42:59,2019-01-28 16:43:03,3.997s,PASSED
"click(findTestObject(""mobileSanity/STM/STM PlanDetail Page/a_Apply for This Plan""))",Safari 12,,2019-01-28 16:43:03,2019-01-28 16:43:04,1.130s,PASSED
takeScreenshot(),Safari 12,,2019-01-28 16:43:04,2019-01-28 16:43:05,0.320s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/STM Apply Page/a_Start Secure Application""), 0)",Safari 12,,2019-01-28 16:43:05,2019-01-28 16:43:05,0.531s,PASSED
takeScreenshot(),Safari 12,,2019-01-28 16:43:05,2019-01-28 16:43:06,0.334s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Apply Page/a_Start Secure Application""))",Safari 12,,2019-01-28 16:43:06,2019-01-28 16:43:07,0.950s,PASSED
waitForPageLoad(0),Safari 12,,2019-01-28 16:43:07,2019-01-28 16:43:10,3.555s,PASSED
Thread.sleep(1000),Safari 12,,2019-01-28 16:43:10,2019-01-28 16:43:11,1.005s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No""))",Safari 12,,2019-01-28 16:43:11,2019-01-28 16:43:14,2.930s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No2""), 0)",Safari 12,,2019-01-28 16:43:14,2019-01-28 16:43:20,5.815s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No2""))",Safari 12,,2019-01-28 16:43:20,2019-01-28 16:43:24,4.057s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No3""), 0)",Safari 12,,2019-01-28 16:43:24,2019-01-28 16:43:30,6.105s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No3""))",Safari 12,,2019-01-28 16:43:30,2019-01-28 16:43:33,2.624s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No4""), 0)",Safari 12,,2019-01-28 16:43:33,2019-01-28 16:43:40,7.481s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No4""))",Safari 12,,2019-01-28 16:43:40,2019-01-28 16:43:45,4.595s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No5""), 0)",Safari 12,,2019-01-28 16:43:45,2019-01-28 16:43:49,4.307s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No5""))",Safari 12,,2019-01-28 16:43:49,2019-01-28 16:43:50,1.338s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No6""), 0)",Safari 12,,2019-01-28 16:43:50,2019-01-28 16:43:55,5.048s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No6""))",Safari 12,,2019-01-28 16:43:55,2019-01-28 16:44:00,4.754s,PASSED
takeScreenshot(),Safari 12,,2019-01-28 16:44:00,2019-01-28 16:44:00,0.277s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/Page_App Page 1/a_Continue""), 0)",Safari 12,,2019-01-28 16:44:00,2019-01-28 16:44:06,5.650s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 1/a_Continue""))",Safari 12,,2019-01-28 16:44:06,2019-01-28 16:44:09,2.577s,PASSED
"WebUI.waitForElementVisible(findTestObject(""mobileSanity/STM/Page_App Page 1/a_Autofill App Info""), 0)",Safari 12,,2019-01-28 16:44:09,2019-01-28 16:44:10,1.029s,ERROR
