Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
life,Safari 11,,2019-12-03 21:24:08,2019-12-03 21:24:43,35.775s,FAILED
,,,,,,
Test Cases/Life/Freedom Elite,Safari 11,,2019-12-03 21:24:08,2019-12-03 21:24:42,33.833s,FAILED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""Life"", ""carrierName"":""Freedom Elite""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-03 21:24:09,2019-12-03 21:24:09,0.426s,PASSED
i = 0,Safari 11,,2019-12-03 21:24:09,2019-12-03 21:24:09,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [""env"":""https://qa.agilelifeinsurance.com/""], STOP_ON_FAILURE)",Safari 11,,2019-12-03 21:24:09,2019-12-03 21:24:17,7.544s,PASSED
"click(findTestObject(""Life/get_your_free_quote""))",Safari 11,,2019-12-03 21:24:17,2019-12-03 21:24:18,1.420s,PASSED
Thread.sleep(2000),Safari 11,,2019-12-03 21:24:18,2019-12-03 21:24:20,2.005s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-03 21:24:20,2019-12-03 21:24:21,0.443s,PASSED
"setText(findTestObject(""Life/zip_input""), ""35215"")",Safari 11,,2019-12-03 21:24:21,2019-12-03 21:24:21,0.256s,PASSED
"setText(findTestObject(""Life/dob_0""), ""01011988"")",Safari 11,,2019-12-03 21:24:21,2019-12-03 21:24:42,20.933s,FAILED
