Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
hbi,Chrome 66.0.3329.0,hbi flow,2019-01-30 10:20:24,2019-01-30 10:22:04,1m - 39.402s,PASSED
,,,,,,
Test Cases/mobileWeb/HBI/Core Shield,Chrome 66.0.3329.0,Core Shield application flow,2019-01-30 10:20:25,2019-01-30 10:22:03,1m - 38.383s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Chrome 66.0.3329.0,,2019-01-30 10:20:26,2019-01-30 10:20:34,8.449s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Chrome 66.0.3329.0,,2019-01-30 10:20:34,2019-01-30 10:20:47,12.930s,PASSED
Thread.sleep(5000),Chrome 66.0.3329.0,,2019-01-30 10:20:47,2019-01-30 10:20:52,5.004s,PASSED
"scrollToPosition(200, 2300)",Chrome 66.0.3329.0,,2019-01-30 10:20:52,2019-01-30 10:20:53,1.428s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Core Shield""))",Chrome 66.0.3329.0,,2019-01-30 10:20:53,2019-01-30 10:21:16,22.159s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Chrome 66.0.3329.0,,2019-01-30 10:21:16,2019-01-30 10:21:17,1.909s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Chrome 66.0.3329.0,,2019-01-30 10:21:17,2019-01-30 10:21:20,2.585s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_hbi""), [""carrier"":""coreshield""], CONTINUE_ON_FAILURE)",Chrome 66.0.3329.0,,2019-01-30 10:21:20,2019-01-30 10:22:01,40.962s,PASSED
