Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
stm,Safari 11,,2019-12-10 08:06:20,2019-12-10 08:19:10,12m - 50.307s,PASSED
,,,,,,
Test Cases/AHI/stm/AdvantHealth,Safari 11,,2019-12-10 08:06:20,2019-12-10 08:08:16,1m - 55.694s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""AdvantHealth""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-10 08:06:21,2019-12-10 08:06:21,0.625s,PASSED
i = 0,Safari 11,,2019-12-10 08:06:21,2019-12-10 08:06:21,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-10 08:06:21,2019-12-10 08:06:28,6.563s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [""zipcode"":""35215""], STOP_ON_FAILURE)",Safari 11,,2019-12-10 08:06:28,2019-12-10 08:06:50,22.071s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""advanthealth""], STOP_ON_FAILURE)",Safari 11,,2019-12-10 08:06:50,2019-12-10 08:06:58,8.613s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""advanthealth""], STOP_ON_FAILURE)",Safari 11,,2019-12-10 08:06:58,2019-12-10 08:07:02,3.686s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-10 08:07:02,2019-12-10 08:07:09,6.840s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-10 08:07:09,2019-12-10 08:08:16,1m - 6.954s,PASSED
,,,,,,
Test Cases/AHI/stm/Aspen,Safari 11,,2019-12-10 08:08:16,2019-12-10 08:09:45,1m - 29.467s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Aspen""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-10 08:08:16,2019-12-10 08:08:16,0.085s,PASSED
i = 0,Safari 11,,2019-12-10 08:08:16,2019-12-10 08:08:16,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-10 08:08:16,2019-12-10 08:08:22,5.875s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [""zipcode"":""60602""], STOP_ON_FAILURE)",Safari 11,,2019-12-10 08:08:22,2019-12-10 08:08:38,16.307s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""aspen""], STOP_ON_FAILURE)",Safari 11,,2019-12-10 08:08:38,2019-12-10 08:08:45,6.844s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""aspen""], STOP_ON_FAILURE)",Safari 11,,2019-12-10 08:08:45,2019-12-10 08:08:49,3.414s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-10 08:08:49,2019-12-10 08:08:56,6.985s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-10 08:08:56,2019-12-10 08:09:45,49.816s,PASSED
,,,,,,
Test Cases/AHI/stm/Companion,Safari 11,,2019-12-10 08:09:45,2019-12-10 08:11:24,1m - 39.043s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Companion""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-10 08:09:46,2019-12-10 08:09:46,0.064s,PASSED
i = 0,Safari 11,,2019-12-10 08:09:46,2019-12-10 08:09:46,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-10 08:09:46,2019-12-10 08:09:51,4.986s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-10 08:09:51,2019-12-10 08:10:05,13.935s,PASSED
