Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
stm,Safari 11,,2019-12-31 08:09:30,2019-12-31 08:20:18,10m - 48.420s,FAILED
,,,,,,
Test Cases/AHI/stm/AdvantHealth,Safari 11,,2019-12-31 08:09:30,2019-12-31 08:11:33,2m - 3.214s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""AdvantHealth""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-31 08:09:30,2019-12-31 08:09:31,0.511s,PASSED
i = 0,Safari 11,,2019-12-31 08:09:31,2019-12-31 08:09:31,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-31 08:09:31,2019-12-31 08:09:43,12.323s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [""zipcode"":""35215""], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:09:43,2019-12-31 08:10:00,17.137s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""advanthealth""], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:10:00,2019-12-31 08:10:08,7.644s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""advanthealth""], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:10:08,2019-12-31 08:10:12,4.389s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:10:12,2019-12-31 08:10:20,7.397s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:10:20,2019-12-31 08:11:33,1m - 13.354s,PASSED
,,,,,,
Test Cases/AHI/stm/Aspen,Safari 11,,2019-12-31 08:11:33,2019-12-31 08:13:06,1m - 32.988s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Aspen""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-31 08:11:33,2019-12-31 08:11:33,0.065s,PASSED
i = 0,Safari 11,,2019-12-31 08:11:33,2019-12-31 08:11:33,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:11:33,2019-12-31 08:11:41,7.382s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [""zipcode"":""60602""], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:11:41,2019-12-31 08:11:57,16.013s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""aspen""], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:11:57,2019-12-31 08:12:04,7.456s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""aspen""], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:12:04,2019-12-31 08:12:09,5.205s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:12:09,2019-12-31 08:12:16,6.748s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:12:16,2019-12-31 08:13:06,49.977s,PASSED
,,,,,,
Test Cases/AHI/stm/Companion,Safari 11,,2019-12-31 08:13:06,2019-12-31 08:14:55,1m - 48.658s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Companion""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-31 08:13:06,2019-12-31 08:13:06,0.064s,PASSED
i = 0,Safari 11,,2019-12-31 08:13:06,2019-12-31 08:13:06,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-31 08:13:06,2019-12-31 08:13:15,8.658s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-31 08:13:15,2019-12-31 08:13:31,15.933s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""pivotcompanion""], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:13:31,2019-12-31 08:13:37,6.574s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""pivot-health-choice""], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:13:37,2019-12-31 08:13:43,5.576s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:13:43,2019-12-31 08:13:51,7.820s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:13:51,2019-12-31 08:14:55,1m - 3.897s,PASSED
,,,,,,
Test Cases/AHI/stm/Everest Prime,Safari 11,,2019-12-31 08:14:55,2019-12-31 08:16:33,1m - 37.903s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Everest Prime""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-31 08:14:55,2019-12-31 08:14:55,0.070s,PASSED
i = 0,Safari 11,,2019-12-31 08:14:55,2019-12-31 08:14:55,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-31 08:14:55,2019-12-31 08:15:04,8.920s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-31 08:15:04,2019-12-31 08:15:21,17.150s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""everest""], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:15:21,2019-12-31 08:15:28,6.995s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""everest""], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:15:28,2019-12-31 08:15:33,5.236s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:15:33,2019-12-31 08:15:40,6.486s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:15:40,2019-12-31 08:16:33,52.844s,PASSED
,,,,,,
Test Cases/AHI/stm/NationalGeneral,Safari 11,,2019-12-31 08:16:33,2019-12-31 08:18:26,1m - 53.032s,FAILED
