Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
hbi,Safari 11,hbi flow,2019-02-25 10:00:15,2019-02-25 10:07:35,7m - 20.255s,FAILED
,,,,,,
Test Cases/mobileWeb/HBI/Agile One,Safari 11,Agile One application flow,2019-02-25 10:00:16,2019-02-25 10:02:34,2m - 18.451s,FAILED
now = new java.util.Date(),Safari 11,,2019-02-25 10:00:16,2019-02-25 10:00:16,0.005s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,2019-02-25 10:00:16,2019-02-25 10:00:16,0.003s,PASSED
"screenPath = screenPath + hbiPath + ""Agile One/"" + mydate + ""/""",Safari 11,,2019-02-25 10:00:16,2019-02-25 10:00:16,0.057s,PASSED
i = 0,Safari 11,,2019-02-25 10:00:16,2019-02-25 10:00:16,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-02-25 10:00:16,2019-02-25 10:00:29,12.862s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-02-25 10:00:29,2019-02-25 10:00:43,14.026s,PASSED
Thread.sleep(5000),Safari 11,,2019-02-25 10:00:43,2019-02-25 10:00:48,5.004s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2019-02-25 10:00:48,2019-02-25 10:00:48,0.022s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Agile One 750""))",Safari 11,,2019-02-25 10:00:48,2019-02-25 10:02:06,1m - 18.012s,PASSED
waitForPageLoad(10),Safari 11,,2019-02-25 10:02:06,2019-02-25 10:02:06,0.042s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-02-25 10:02:06,2019-02-25 10:02:07,0.876s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2019-02-25 10:02:07,2019-02-25 10:02:09,1.556s,PASSED
waitForPageLoad(10),Safari 11,,2019-02-25 10:02:09,2019-02-25 10:02:09,0.027s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-02-25 10:02:09,2019-02-25 10:02:09,0.561s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2019-02-25 10:02:09,2019-02-25 10:02:12,2.226s,PASSED
waitForPageLoad(10),Safari 11,,2019-02-25 10:02:12,2019-02-25 10:02:12,0.031s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-02-25 10:02:12,2019-02-25 10:02:12,0.631s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_hbi""), [""carrier"":""agileone""], CONTINUE_ON_FAILURE)",Safari 11,,2019-02-25 10:02:12,2019-02-25 10:02:34,21.691s,FAILED
,,,,,,
Test Cases/mobileWeb/HBI/Legion Limited Medical,Safari 11,Axis Legion application flow,2019-02-25 10:02:34,2019-02-25 10:04:40,2m - 5.963s,FAILED
now = new java.util.Date(),Safari 11,,2019-02-25 10:02:34,2019-02-25 10:02:34,0.001s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,2019-02-25 10:02:34,2019-02-25 10:02:34,0.001s,PASSED
"screenPath = screenPath + hbiPath + ""Legion Limited Medical/"" + mydate + ""/""",Safari 11,,2019-02-25 10:02:34,2019-02-25 10:02:34,0.000s,PASSED
i = 0,Safari 11,,2019-02-25 10:02:34,2019-02-25 10:02:34,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-02-25 10:02:34,2019-02-25 10:02:40,5.227s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-02-25 10:02:40,2019-02-25 10:02:53,13.280s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Legion Limited Medical 500""))",Safari 11,,2019-02-25 10:02:53,2019-02-25 10:04:12,1m - 19.019s,PASSED
waitForPageLoad(10),Safari 11,,2019-02-25 10:04:12,2019-02-25 10:04:13,1.339s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-02-25 10:04:13,2019-02-25 10:04:14,0.432s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2019-02-25 10:04:14,2019-02-25 10:04:17,2.915s,PASSED
waitForPageLoad(10),Safari 11,,2019-02-25 10:04:17,2019-02-25 10:04:17,0.315s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-02-25 10:04:17,2019-02-25 10:04:18,1.124s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2019-02-25 10:04:18,2019-02-25 10:04:20,2.371s,PASSED
