Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
life,Safari 11,,2020-05-28 08:03:11,2020-05-28 08:04:42,1m - 31.098s,PASSED
,,,,,,
Test Cases/Life/Freedom Lite,Safari 11,,2020-05-28 08:03:12,2020-05-28 08:04:41,1m - 29.491s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""Life"", ""carrierName"":""Freedom Lite""], CONTINUE_ON_FAILURE)",Safari 11,,2020-05-28 08:03:13,2020-05-28 08:03:14,1.335s,PASSED
i = 0,Safari 11,,2020-05-28 08:03:14,2020-05-28 08:03:14,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://qa.agilelifeinsurance.com/""], STOP_ON_FAILURE)",Safari 11,,2020-05-28 08:03:14,2020-05-28 08:03:34,20.285s,PASSED
driver = getWebDriver(),Safari 11,,2020-05-28 08:03:34,2020-05-28 08:03:34,0.019s,PASSED
"baseUrl = ""https://qa.agilelifeinsurance.com/""",Safari 11,,2020-05-28 08:03:34,2020-05-28 08:03:34,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-05-28 08:03:34,2020-05-28 08:03:34,0.155s,PASSED
"click(findTestObject(""Life/get_your_free_quote""))",Safari 11,,2020-05-28 08:03:34,2020-05-28 08:03:36,1.351s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-05-28 08:03:36,2020-05-28 08:03:36,0.184s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-28 08:03:36,2020-05-28 08:03:38,1.713s,PASSED
"setText(findTestObject(""Life/zip_input""), ""35215"")",Safari 11,,2020-05-28 08:03:38,2020-05-28 08:03:38,0.355s,PASSED
"setText(findTestObject(""Life/dob_0""), ""01/01/1988"")",Safari 11,,2020-05-28 08:03:38,2020-05-28 08:03:39,0.922s,PASSED
"click(findTestObject(""Life/compare_plan""))",Safari 11,,2020-05-28 08:03:39,2020-05-28 08:03:41,2.538s,PASSED
Thread.sleep(5000),Safari 11,,2020-05-28 08:03:41,2020-05-28 08:03:46,5.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-28 08:03:46,2020-05-28 08:03:48,2.008s,PASSED
"click(findTestObject(""Life/a_Elite_10K""))",Safari 11,,2020-05-28 08:03:48,2020-05-28 08:03:51,2.141s,PASSED
Thread.sleep(2000),Safari 11,,2020-05-28 08:03:51,2020-05-28 08:03:53,2.016s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-28 08:03:53,2020-05-28 08:03:55,2.019s,PASSED
"click(findTestObject(""Life/apply_for_this_plan""))",Safari 11,,2020-05-28 08:03:55,2020-05-28 08:03:56,1.197s,PASSED
Thread.sleep(2000),Safari 11,,2020-05-28 08:03:56,2020-05-28 08:03:58,2.007s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-28 08:03:58,2020-05-28 08:03:59,1.681s,PASSED
"click(findTestObject(""Life/applyButton""))",Safari 11,,2020-05-28 08:03:59,2020-05-28 08:04:01,1.765s,PASSED
Thread.sleep(2000),Safari 11,,2020-05-28 08:04:01,2020-05-28 08:04:03,2.002s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-28 08:04:03,2020-05-28 08:04:05,1.642s,PASSED
"click(findTestObject(""Life/fillApp""))",Safari 11,,2020-05-28 08:04:05,2020-05-28 08:04:06,0.669s,PASSED
Thread.sleep(2000),Safari 11,,2020-05-28 08:04:06,2020-05-28 08:04:08,2.012s,PASSED
"click(findTestObject(""Life/js-app-continue-link""))",Safari 11,,2020-05-28 08:04:08,2020-05-28 08:04:10,1.933s,PASSED
Thread.sleep(2000),Safari 11,,2020-05-28 08:04:10,2020-05-28 08:04:12,2.014s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-28 08:04:12,2020-05-28 08:04:13,1.524s,PASSED
"click(findTestObject(""Life/credit-payment-authorization""))",Safari 11,,2020-05-28 08:04:13,2020-05-28 08:04:13,0.386s,PASSED
"click(findTestObject(""Life/js-app-continue-link""))",Safari 11,,2020-05-28 08:04:13,2020-05-28 08:04:14,0.503s,PASSED
Thread.sleep(2000),Safari 11,,2020-05-28 08:04:14,2020-05-28 08:04:16,2.007s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-28 08:04:16,2020-05-28 08:04:18,2.175s,PASSED
"click(findTestObject(""Life/consent-checkbox-0""))",Safari 11,,2020-05-28 08:04:18,2020-05-28 08:04:19,0.555s,PASSED
"click(findTestObject(""Life/js-signature-autoFill""))",Safari 11,,2020-05-28 08:04:19,2020-05-28 08:04:19,0.243s,PASSED
"click(findTestObject(""Life/js-app-continue-link""))",Safari 11,,2020-05-28 08:04:19,2020-05-28 08:04:19,0.309s,PASSED
Thread.sleep(20000),Safari 11,,2020-05-28 08:04:19,2020-05-28 08:04:39,20.005s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-28 08:04:39,2020-05-28 08:04:41,1.834s,PASSED
