Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
hbi,Chrome 71.0.3578.99,hbi flow,2019-02-26 17:48:57,2019-02-26 18:09:21,20m - 24.717s,FAILED
,,,,,,
Test Cases/mobileWeb/HBI/Agile One,Chrome 71.0.3578.99,Agile One application flow,2019-02-26 17:48:57,2019-02-26 17:53:35,4m - 37.943s,PASSED
now = new java.util.Date(),Chrome 71.0.3578.99,,2019-02-26 17:48:57,2019-02-26 17:48:57,0.009s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Chrome 71.0.3578.99,,2019-02-26 17:48:57,2019-02-26 17:48:57,0.004s,PASSED
"screenPath = hbiPath + ""Agile One/"" + mydate + ""/""",Chrome 71.0.3578.99,,2019-02-26 17:48:57,2019-02-26 17:48:57,0.019s,PASSED
i = 0,Chrome 71.0.3578.99,,2019-02-26 17:48:57,2019-02-26 17:48:57,0.002s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Chrome 71.0.3578.99,,2019-02-26 17:48:57,2019-02-26 17:49:27,29.321s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Chrome 71.0.3578.99,,2019-02-26 17:49:27,2019-02-26 17:49:51,24.115s,PASSED
Thread.sleep(5000),Chrome 71.0.3578.99,,2019-02-26 17:49:51,2019-02-26 17:49:56,5.002s,PASSED
"scrollToPosition(200, 2300)",Chrome 71.0.3578.99,,2019-02-26 17:49:56,2019-02-26 17:49:56,0.085s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Agile One 750""))",Chrome 71.0.3578.99,,2019-02-26 17:49:56,2019-02-26 17:50:04,8.029s,PASSED
waitForPageLoad(10),Chrome 71.0.3578.99,,2019-02-26 17:50:04,2019-02-26 17:50:04,0.100s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Chrome 71.0.3578.99,,2019-02-26 17:50:04,2019-02-26 17:50:08,3.668s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Chrome 71.0.3578.99,,2019-02-26 17:50:08,2019-02-26 17:50:10,2.118s,PASSED
waitForPageLoad(10),Chrome 71.0.3578.99,,2019-02-26 17:50:10,2019-02-26 17:50:10,0.159s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Chrome 71.0.3578.99,,2019-02-26 17:50:10,2019-02-26 17:50:14,3.650s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Chrome 71.0.3578.99,,2019-02-26 17:50:14,2019-02-26 17:50:16,2.524s,PASSED
waitForPageLoad(10),Chrome 71.0.3578.99,,2019-02-26 17:50:16,2019-02-26 17:50:16,0.215s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Chrome 71.0.3578.99,,2019-02-26 17:50:16,2019-02-26 17:50:20,3.773s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_hbi""), [""carrier"":""agileone""], CONTINUE_ON_FAILURE)",Chrome 71.0.3578.99,,2019-02-26 17:50:20,2019-02-26 17:53:35,3m - 14.642s,PASSED
,,,,,,
Test Cases/mobileWeb/HBI/Legion Limited Medical,Chrome 71.0.3578.99,Axis Legion application flow,2019-02-26 17:53:35,2019-02-26 17:57:43,4m - 8.162s,PASSED
now = new java.util.Date(),Chrome 71.0.3578.99,,2019-02-26 17:53:35,2019-02-26 17:53:35,0.000s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Chrome 71.0.3578.99,,2019-02-26 17:53:35,2019-02-26 17:53:35,0.001s,PASSED
"screenPath = hbiPath + ""Legion Limited Medical/"" + mydate + ""/""",Chrome 71.0.3578.99,,2019-02-26 17:53:35,2019-02-26 17:53:35,0.001s,PASSED
i = 0,Chrome 71.0.3578.99,,2019-02-26 17:53:35,2019-02-26 17:53:35,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Chrome 71.0.3578.99,,2019-02-26 17:53:35,2019-02-26 17:53:59,24.191s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Chrome 71.0.3578.99,,2019-02-26 17:53:59,2019-02-26 17:54:16,16.936s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Legion Limited Medical 500""))",Chrome 71.0.3578.99,,2019-02-26 17:54:16,2019-02-26 17:54:27,10.976s,PASSED
waitForPageLoad(10),Chrome 71.0.3578.99,,2019-02-26 17:54:27,2019-02-26 17:54:27,0.128s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Chrome 71.0.3578.99,,2019-02-26 17:54:27,2019-02-26 17:54:31,3.593s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Chrome 71.0.3578.99,,2019-02-26 17:54:31,2019-02-26 17:54:33,1.871s,PASSED
waitForPageLoad(10),Chrome 71.0.3578.99,,2019-02-26 17:54:33,2019-02-26 17:54:33,0.182s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Chrome 71.0.3578.99,,2019-02-26 17:54:33,2019-02-26 17:54:36,3.626s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Chrome 71.0.3578.99,,2019-02-26 17:54:36,2019-02-26 17:54:39,2.082s,PASSED
waitForPageLoad(10),Chrome 71.0.3578.99,,2019-02-26 17:54:39,2019-02-26 17:54:39,0.197s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Chrome 71.0.3578.99,,2019-02-26 17:54:39,2019-02-26 17:54:42,3.611s,PASSED
