Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
life,Safari 11,,2019-12-22 08:00:51,2019-12-22 08:01:32,41.650s,FAILED
,,,,,,
Test Cases/Life/Freedom Lite,Safari 11,,2019-12-22 08:00:51,2019-12-22 08:01:31,40.030s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""Life"", ""carrierName"":""Freedom Lite""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-22 08:00:52,2019-12-22 08:00:52,0.407s,PASSED
i = 0,Safari 11,,2019-12-22 08:00:52,2019-12-22 08:00:52,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://qa.agilelifeinsurance.com/""], STOP_ON_FAILURE)",Safari 11,,2019-12-22 08:00:52,2019-12-22 08:01:05,13.329s,PASSED
"click(findTestObject(""Life/get_your_free_quote""))",Safari 11,,2019-12-22 08:01:05,2019-12-22 08:01:06,0.697s,PASSED
Thread.sleep(2000),Safari 11,,2019-12-22 08:01:06,2019-12-22 08:01:08,2.005s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-22 08:01:08,2019-12-22 08:01:09,0.497s,PASSED
"setText(findTestObject(""Life/zip_input""), ""35215"")",Safari 11,,2019-12-22 08:01:09,2019-12-22 08:01:09,0.169s,PASSED
"setText(findTestObject(""Life/dob_0""), ""01011988"")",Safari 11,,2019-12-22 08:01:09,2019-12-22 08:01:31,22.373s,FAILED
