Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
mobileSanity,Safari 12,,2019-01-28 16:16:56,2019-01-28 16:20:27,3m - 31.215s,ERROR
,,,,,,
Test Cases/mobileWeb/stm/Slaico,Safari 12,,2019-01-28 16:16:56,2019-01-28 16:20:26,3m - 29.733s,ERROR
"openBrowser("""")",Safari 12,,2019-01-28 16:16:58,2019-01-28 16:18:01,1m - 3.430s,PASSED
"navigateToUrl(""https://praetemptatus.agilehealthinsurance.com/"")",Safari 12,,2019-01-28 16:18:01,2019-01-28 16:18:09,7.344s,PASSED
takeScreenshot(),Safari 12,,2019-01-28 16:18:09,2019-01-28 16:18:09,0.438s,PASSED
"click(findTestObject(""mobileSanity/STM/Home Page/a_Quote  Save Today""))",Safari 12,,2019-01-28 16:18:09,2019-01-28 16:18:16,6.584s,PASSED
"setText(findTestObject(""mobileSanity/STM/STM Census Page/input_Location_zip-input""), ""60602"")",Safari 12,,2019-01-28 16:18:16,2019-01-28 16:18:24,8.014s,PASSED
"setText(findTestObject(""mobileSanity/STM/STM Census Page/input_Date of Birth_dob-0""), ""03/03/1987"")",Safari 12,,2019-01-28 16:18:24,2019-01-28 16:18:25,1.821s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Census Page/label_Male""))",Safari 12,,2019-01-28 16:18:25,2019-01-28 16:18:31,5.187s,PASSED
takeScreenshot(),Safari 12,,2019-01-28 16:18:31,2019-01-28 16:18:31,0.279s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Census Page/label_Compare Plans""))",Safari 12,,2019-01-28 16:18:31,2019-01-28 16:18:41,9.671s,PASSED
Thread.sleep(4000),Safari 12,,2019-01-28 16:18:41,2019-01-28 16:18:45,4.013s,PASSED
"scrollToElement(findTestObject(""mobileSanity/STM/STM Quote Page/a_Standard Life Select STM Pla""), 1000)",Safari 12,,2019-01-28 16:18:45,2019-01-28 16:18:45,0.650s,PASSED
takeScreenshot(),Safari 12,,2019-01-28 16:18:45,2019-01-28 16:18:46,0.406s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Quote Page/a_Standard Life Select STM Pla""))",Safari 12,,2019-01-28 16:18:46,2019-01-28 16:18:46,0.699s,PASSED
Thread.sleep(2000),Safari 12,,2019-01-28 16:18:46,2019-01-28 16:18:48,2.002s,PASSED
