Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
stm,Safari 11,,2019-12-26 08:09:24,2019-12-26 08:20:30,11m - 5.723s,FAILED
,,,,,,
Test Cases/AHI/stm/AdvantHealth,Safari 11,,2019-12-26 08:09:24,2019-12-26 08:11:20,1m - 55.341s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""AdvantHealth""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-26 08:09:25,2019-12-26 08:09:26,0.697s,PASSED
i = 0,Safari 11,,2019-12-26 08:09:26,2019-12-26 08:09:26,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-26 08:09:26,2019-12-26 08:09:35,9.529s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [""zipcode"":""35215""], STOP_ON_FAILURE)",Safari 11,,2019-12-26 08:09:35,2019-12-26 08:09:54,18.503s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""advanthealth""], STOP_ON_FAILURE)",Safari 11,,2019-12-26 08:09:54,2019-12-26 08:10:01,7.569s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""advanthealth""], STOP_ON_FAILURE)",Safari 11,,2019-12-26 08:10:01,2019-12-26 08:10:07,5.771s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-26 08:10:07,2019-12-26 08:10:15,7.783s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-26 08:10:15,2019-12-26 08:11:20,1m - 5.054s,FAILED
,,,,,,
Test Cases/AHI/stm/Aspen,Safari 11,,2019-12-26 08:11:20,2019-12-26 08:13:01,1m - 41.299s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Aspen""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-26 08:11:20,2019-12-26 08:11:20,0.069s,PASSED
i = 0,Safari 11,,2019-12-26 08:11:20,2019-12-26 08:11:20,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-26 08:11:20,2019-12-26 08:11:26,6.269s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [""zipcode"":""60602""], STOP_ON_FAILURE)",Safari 11,,2019-12-26 08:11:26,2019-12-26 08:11:42,15.590s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""aspen""], STOP_ON_FAILURE)",Safari 11,,2019-12-26 08:11:42,2019-12-26 08:11:48,6.420s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""aspen""], STOP_ON_FAILURE)",Safari 11,,2019-12-26 08:11:48,2019-12-26 08:11:53,4.936s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-26 08:11:53,2019-12-26 08:12:03,9.649s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-26 08:12:03,2019-12-26 08:13:01,58.235s,FAILED
,,,,,,
Test Cases/AHI/stm/Companion,Safari 11,,2019-12-26 08:13:01,2019-12-26 08:14:53,1m - 52.206s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Companion""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-26 08:13:01,2019-12-26 08:13:01,0.063s,PASSED
i = 0,Safari 11,,2019-12-26 08:13:01,2019-12-26 08:13:01,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-26 08:13:01,2019-12-26 08:13:12,11.164s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-26 08:13:12,2019-12-26 08:13:30,17.437s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""pivotcompanion""], STOP_ON_FAILURE)",Safari 11,,2019-12-26 08:13:30,2019-12-26 08:13:37,7.475s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""pivot-health-choice""], STOP_ON_FAILURE)",Safari 11,,2019-12-26 08:13:37,2019-12-26 08:13:43,5.432s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-26 08:13:43,2019-12-26 08:13:54,10.759s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-26 08:13:54,2019-12-26 08:14:53,59.695s,FAILED
,,,,,,
Test Cases/AHI/stm/Everest Prime,Safari 11,,2019-12-26 08:14:53,2019-12-26 08:16:32,1m - 39.018s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Everest Prime""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-26 08:14:53,2019-12-26 08:14:53,0.076s,PASSED
i = 0,Safari 11,,2019-12-26 08:14:53,2019-12-26 08:14:53,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-26 08:14:53,2019-12-26 08:15:01,7.146s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-26 08:15:01,2019-12-26 08:15:16,15.342s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""everest""], STOP_ON_FAILURE)",Safari 11,,2019-12-26 08:15:16,2019-12-26 08:15:22,6.256s,PASSED
