Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
hbi,Safari 11,hbi flow,2019-07-23 16:14:12,2019-07-23 16:27:53,13m - 40.698s,FAILED
,,,,,,
Test Cases/mobileWeb/HBI/Agile One,Safari 11,Agile One application flow,2019-07-23 16:14:13,2019-07-23 16:18:04,3m - 51.532s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""hbi"", ""carrierName"":""Agile One""], CONTINUE_ON_FAILURE)",Safari 11,,2019-07-23 16:14:14,2019-07-23 16:14:19,4.697s,PASSED
i = 0,Safari 11,,2019-07-23 16:14:19,2019-07-23 16:14:19,0.002s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-07-23 16:14:19,2019-07-23 16:15:19,1m - 0.233s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-07-23 16:15:19,2019-07-23 16:16:03,43.891s,PASSED
Thread.sleep(5000),Safari 11,,2019-07-23 16:16:03,2019-07-23 16:16:08,5.002s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2019-07-23 16:16:08,2019-07-23 16:16:08,0.050s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Agile One 750""))",Safari 11,,2019-07-23 16:16:08,2019-07-23 16:16:18,10.207s,PASSED
waitForPageLoad(10),Safari 11,,2019-07-23 16:16:18,2019-07-23 16:16:22,3.557s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-07-23 16:16:22,2019-07-23 16:16:25,2.584s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2019-07-23 16:16:25,2019-07-23 16:16:33,8.514s,PASSED
waitForPageLoad(10),Safari 11,,2019-07-23 16:16:33,2019-07-23 16:16:33,0.019s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-07-23 16:16:33,2019-07-23 16:16:34,1.394s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2019-07-23 16:16:34,2019-07-23 16:16:40,5.950s,PASSED
waitForPageLoad(10),Safari 11,,2019-07-23 16:16:40,2019-07-23 16:16:40,0.024s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-07-23 16:16:40,2019-07-23 16:16:41,0.993s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_hbi""), [""carrier"":""agileone""], CONTINUE_ON_FAILURE)",Safari 11,,2019-07-23 16:16:41,2019-07-23 16:18:04,1m - 22.776s,PASSED
,,,,,,
Test Cases/mobileWeb/HBI/Legion Limited Medical,Safari 11,Axis Legion application flow,2019-07-23 16:18:04,2019-07-23 16:21:16,3m - 11.376s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""hbi"", ""carrierName"":""Legion Limited Medical""], CONTINUE_ON_FAILURE)",Safari 11,,2019-07-23 16:18:04,2019-07-23 16:18:05,0.078s,PASSED
i = 0,Safari 11,,2019-07-23 16:18:05,2019-07-23 16:18:05,0.002s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-07-23 16:18:05,2019-07-23 16:18:27,22.577s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-07-23 16:18:27,2019-07-23 16:18:41,13.519s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Legion Limited Medical 500""))",Safari 11,,2019-07-23 16:18:41,2019-07-23 16:19:17,36.402s,PASSED
waitForPageLoad(10),Safari 11,,2019-07-23 16:19:17,2019-07-23 16:19:17,0.012s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-07-23 16:19:17,2019-07-23 16:19:19,1.811s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2019-07-23 16:19:19,2019-07-23 16:19:25,5.930s,PASSED
waitForPageLoad(10),Safari 11,,2019-07-23 16:19:25,2019-07-23 16:19:25,0.012s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-07-23 16:19:25,2019-07-23 16:19:26,0.931s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2019-07-23 16:19:26,2019-07-23 16:19:40,13.861s,PASSED
waitForPageLoad(10),Safari 11,,2019-07-23 16:19:40,2019-07-23 16:19:40,0.149s,PASSED
