Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
life,Safari 11,,2019-12-31 08:00:52,2019-12-31 08:01:34,41.938s,FAILED
,,,,,,
Test Cases/Life/Freedom Lite,Safari 11,,2019-12-31 08:00:52,2019-12-31 08:01:32,40.112s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""Life"", ""carrierName"":""Freedom Lite""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-31 08:00:53,2019-12-31 08:00:53,0.625s,PASSED
i = 0,Safari 11,,2019-12-31 08:00:53,2019-12-31 08:00:53,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://qa.agilelifeinsurance.com/""], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:00:53,2019-12-31 08:01:04,10.831s,PASSED
"click(findTestObject(""Life/get_your_free_quote""))",Safari 11,,2019-12-31 08:01:04,2019-12-31 08:01:06,1.947s,PASSED
Thread.sleep(2000),Safari 11,,2019-12-31 08:01:06,2019-12-31 08:01:08,2.013s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:01:08,2019-12-31 08:01:09,0.511s,PASSED
"setText(findTestObject(""Life/zip_input""), ""35215"")",Safari 11,,2019-12-31 08:01:09,2019-12-31 08:01:10,0.952s,PASSED
"setText(findTestObject(""Life/dob_0""), ""01011988"")",Safari 11,,2019-12-31 08:01:10,2019-12-31 08:01:32,22.789s,FAILED
