Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
hbi,Safari 11,hbi flow,2019-03-06 18:07:45,2019-03-06 18:21:20,13m - 34.958s,FAILED
,,,,,,
Test Cases/mobileWeb/HBI/Agile One,Safari 11,Agile One application flow,2019-03-06 18:07:46,2019-03-06 18:10:17,2m - 30.939s,FAILED
now = new java.util.Date(),Safari 11,,2019-03-06 18:07:46,2019-03-06 18:07:46,0.040s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,2019-03-06 18:07:46,2019-03-06 18:07:46,0.002s,PASSED
"screenPath = hbiPath + ""Agile One/"" + mydate + ""/""",Safari 11,,2019-03-06 18:07:46,2019-03-06 18:07:47,0.040s,PASSED
i = 0,Safari 11,,2019-03-06 18:07:47,2019-03-06 18:07:47,0.002s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-03-06 18:07:47,2019-03-06 18:07:58,11.882s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-03-06 18:07:58,2019-03-06 18:08:12,13.978s,PASSED
Thread.sleep(5000),Safari 11,,2019-03-06 18:08:12,2019-03-06 18:08:17,5.001s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2019-03-06 18:08:17,2019-03-06 18:08:17,0.032s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Agile One 750""))",Safari 11,,2019-03-06 18:08:17,2019-03-06 18:09:36,1m - 18.688s,PASSED
waitForPageLoad(10),Safari 11,,2019-03-06 18:09:36,2019-03-06 18:09:37,0.886s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-03-06 18:09:37,2019-03-06 18:09:38,0.938s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2019-03-06 18:09:38,2019-03-06 18:09:40,2.008s,PASSED
waitForPageLoad(10),Safari 11,,2019-03-06 18:09:40,2019-03-06 18:09:40,0.035s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-03-06 18:09:40,2019-03-06 18:09:41,1.284s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2019-03-06 18:09:41,2019-03-06 18:09:43,2.027s,PASSED
waitForPageLoad(10),Safari 11,,2019-03-06 18:09:43,2019-03-06 18:09:43,0.014s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-03-06 18:09:43,2019-03-06 18:09:44,0.947s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_hbi""), [""carrier"":""agileone""], CONTINUE_ON_FAILURE)",Safari 11,,2019-03-06 18:09:44,2019-03-06 18:10:16,32.218s,FAILED
,,,,,,
Test Cases/mobileWeb/HBI/Legion Limited Medical,Safari 11,Axis Legion application flow,2019-03-06 18:10:17,2019-03-06 18:12:32,2m - 15.095s,FAILED
now = new java.util.Date(),Safari 11,,2019-03-06 18:10:17,2019-03-06 18:10:17,0.001s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,2019-03-06 18:10:17,2019-03-06 18:10:17,0.002s,PASSED
"screenPath = hbiPath + ""Legion Limited Medical/"" + mydate + ""/""",Safari 11,,2019-03-06 18:10:17,2019-03-06 18:10:17,0.004s,PASSED
i = 0,Safari 11,,2019-03-06 18:10:17,2019-03-06 18:10:17,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-03-06 18:10:17,2019-03-06 18:10:24,6.173s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-03-06 18:10:24,2019-03-06 18:10:33,8.894s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Legion Limited Medical 500""))",Safari 11,,2019-03-06 18:10:33,2019-03-06 18:11:58,1m - 24.978s,PASSED
waitForPageLoad(10),Safari 11,,2019-03-06 18:11:58,2019-03-06 18:11:58,0.056s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-03-06 18:11:58,2019-03-06 18:11:58,0.858s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2019-03-06 18:11:58,2019-03-06 18:12:00,1.470s,PASSED
waitForPageLoad(10),Safari 11,,2019-03-06 18:12:00,2019-03-06 18:12:00,0.021s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-03-06 18:12:00,2019-03-06 18:12:00,0.548s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2019-03-06 18:12:00,2019-03-06 18:12:03,2.165s,PASSED
waitForPageLoad(10),Safari 11,,2019-03-06 18:12:03,2019-03-06 18:12:03,0.028s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-03-06 18:12:03,2019-03-06 18:12:04,1.190s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_hbi""), [""carrier"":""legionlimitedmedical""], CONTINUE_ON_FAILURE)",Safari 11,,2019-03-06 18:12:04,2019-03-06 18:12:32,27.756s,FAILED
,,,,,,
Test Cases/mobileWeb/HBI/Cardinal Choice,Safari 11,Cardinal Choice application flow,2019-03-06 18:12:32,2019-03-06 18:14:40,2m - 8.416s,FAILED
now = new java.util.Date(),Safari 11,,2019-03-06 18:12:32,2019-03-06 18:12:32,0.001s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,2019-03-06 18:12:32,2019-03-06 18:12:32,0.002s,PASSED
"screenPath = hbiPath + ""Cardinal Choice/"" + mydate + ""/""",Safari 11,,2019-03-06 18:12:32,2019-03-06 18:12:32,0.001s,PASSED
i = 0,Safari 11,,2019-03-06 18:12:32,2019-03-06 18:12:32,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-03-06 18:12:32,2019-03-06 18:12:36,4.447s,PASSED
