Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
life,Safari 11,,2020-05-12 08:03:40,2020-05-12 08:05:16,1m - 35.913s,PASSED
,,,,,,
Test Cases/Life/Freedom Lite,Safari 11,,2020-05-12 08:03:40,2020-05-12 08:05:14,1m - 33.579s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""Life"", ""carrierName"":""Freedom Lite""], CONTINUE_ON_FAILURE)",Safari 11,,2020-05-12 08:03:42,2020-05-12 08:03:43,0.749s,PASSED
i = 0,Safari 11,,2020-05-12 08:03:43,2020-05-12 08:03:43,0.017s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://qa.agilelifeinsurance.com/""], STOP_ON_FAILURE)",Safari 11,,2020-05-12 08:03:43,2020-05-12 08:04:11,28.110s,PASSED
driver = getWebDriver(),Safari 11,,2020-05-12 08:04:11,2020-05-12 08:04:11,0.009s,PASSED
"baseUrl = ""https://qa.agilelifeinsurance.com/""",Safari 11,,2020-05-12 08:04:11,2020-05-12 08:04:11,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-05-12 08:04:11,2020-05-12 08:04:11,0.102s,PASSED
"click(findTestObject(""Life/get_your_free_quote""))",Safari 11,,2020-05-12 08:04:11,2020-05-12 08:04:12,1.611s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-05-12 08:04:12,2020-05-12 08:04:12,0.116s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-12 08:04:12,2020-05-12 08:04:14,1.630s,PASSED
"setText(findTestObject(""Life/zip_input""), ""35215"")",Safari 11,,2020-05-12 08:04:14,2020-05-12 08:04:15,0.393s,PASSED
"setText(findTestObject(""Life/dob_0""), ""01/01/1988"")",Safari 11,,2020-05-12 08:04:15,2020-05-12 08:04:15,0.602s,PASSED
"click(findTestObject(""Life/compare_plan""))",Safari 11,,2020-05-12 08:04:15,2020-05-12 08:04:17,2.082s,PASSED
Thread.sleep(5000),Safari 11,,2020-05-12 08:04:17,2020-05-12 08:04:22,5.002s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-12 08:04:22,2020-05-12 08:04:24,1.574s,PASSED
"click(findTestObject(""Life/a_Elite_10K""))",Safari 11,,2020-05-12 08:04:24,2020-05-12 08:04:25,0.887s,PASSED
Thread.sleep(2000),Safari 11,,2020-05-12 08:04:25,2020-05-12 08:04:27,2.002s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-12 08:04:27,2020-05-12 08:04:29,1.829s,PASSED
"click(findTestObject(""Life/apply_for_this_plan""))",Safari 11,,2020-05-12 08:04:29,2020-05-12 08:04:30,1.025s,PASSED
Thread.sleep(2000),Safari 11,,2020-05-12 08:04:30,2020-05-12 08:04:32,2.002s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-12 08:04:32,2020-05-12 08:04:33,1.663s,PASSED
"click(findTestObject(""Life/applyButton""))",Safari 11,,2020-05-12 08:04:33,2020-05-12 08:04:34,1.280s,PASSED
Thread.sleep(2000),Safari 11,,2020-05-12 08:04:34,2020-05-12 08:04:36,2.003s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-12 08:04:36,2020-05-12 08:04:39,2.068s,PASSED
"click(findTestObject(""Life/fillApp""))",Safari 11,,2020-05-12 08:04:39,2020-05-12 08:04:40,1.555s,PASSED
Thread.sleep(2000),Safari 11,,2020-05-12 08:04:40,2020-05-12 08:04:42,2.002s,PASSED
"click(findTestObject(""Life/js-app-continue-link""))",Safari 11,,2020-05-12 08:04:42,2020-05-12 08:04:43,0.633s,PASSED
Thread.sleep(2000),Safari 11,,2020-05-12 08:04:43,2020-05-12 08:04:45,2.021s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-12 08:04:45,2020-05-12 08:04:46,1.647s,PASSED
"click(findTestObject(""Life/credit-payment-authorization""))",Safari 11,,2020-05-12 08:04:46,2020-05-12 08:04:47,0.431s,PASSED
"click(findTestObject(""Life/js-app-continue-link""))",Safari 11,,2020-05-12 08:04:47,2020-05-12 08:04:48,1.012s,PASSED
Thread.sleep(2000),Safari 11,,2020-05-12 08:04:48,2020-05-12 08:04:50,2.008s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-12 08:04:50,2020-05-12 08:04:51,1.516s,PASSED
"click(findTestObject(""Life/consent-checkbox-0""))",Safari 11,,2020-05-12 08:04:51,2020-05-12 08:04:52,0.219s,PASSED
"click(findTestObject(""Life/js-signature-autoFill""))",Safari 11,,2020-05-12 08:04:52,2020-05-12 08:04:52,0.221s,PASSED
"click(findTestObject(""Life/js-app-continue-link""))",Safari 11,,2020-05-12 08:04:52,2020-05-12 08:04:52,0.148s,PASSED
Thread.sleep(20000),Safari 11,,2020-05-12 08:04:52,2020-05-12 08:05:12,20.006s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-12 08:05:12,2020-05-12 08:05:14,1.923s,PASSED
