Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
life,Safari 11,,2019-12-03 22:07:34,2019-12-03 22:08:28,54.034s,PASSED
,,,,,,
Test Cases/Life/Freedom Lite,Safari 11,,2019-12-03 22:07:34,2019-12-03 22:08:27,52.790s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""Life"", ""carrierName"":""Freedom Lite""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-03 22:07:35,2019-12-03 22:07:35,0.404s,PASSED
i = 0,Safari 11,,2019-12-03 22:07:35,2019-12-03 22:07:35,0.000s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [""env"":""https://qa.agilelifeinsurance.com/""], STOP_ON_FAILURE)",Safari 11,,2019-12-03 22:07:35,2019-12-03 22:07:41,5.065s,PASSED
"click(findTestObject(""Life/get_your_free_quote""))",Safari 11,,2019-12-03 22:07:41,2019-12-03 22:07:41,0.564s,PASSED
Thread.sleep(2000),Safari 11,,2019-12-03 22:07:41,2019-12-03 22:07:43,2.006s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-03 22:07:43,2019-12-03 22:07:44,0.483s,PASSED
"setText(findTestObject(""Life/zip_input""), ""35215"")",Safari 11,,2019-12-03 22:07:44,2019-12-03 22:07:44,0.314s,PASSED
"setText(findTestObject(""Life/dob_0""), ""01011988"")",Safari 11,,2019-12-03 22:07:44,2019-12-03 22:07:44,0.171s,PASSED
"click(findTestObject(""Life/compare_plan""))",Safari 11,,2019-12-03 22:07:44,2019-12-03 22:07:45,0.532s,PASSED
Thread.sleep(5000),Safari 11,,2019-12-03 22:07:45,2019-12-03 22:07:50,5.002s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-03 22:07:50,2019-12-03 22:07:50,0.559s,PASSED
"click(findTestObject(""Life/a_Elite_10K""))",Safari 11,,2019-12-03 22:07:50,2019-12-03 22:07:51,0.516s,PASSED
Thread.sleep(2000),Safari 11,,2019-12-03 22:07:51,2019-12-03 22:07:53,2.006s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-03 22:07:53,2019-12-03 22:07:53,0.533s,PASSED
"click(findTestObject(""Life/apply_for_this_plan""))",Safari 11,,2019-12-03 22:07:53,2019-12-03 22:07:54,0.562s,PASSED
Thread.sleep(2000),Safari 11,,2019-12-03 22:07:54,2019-12-03 22:07:56,2.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-03 22:07:56,2019-12-03 22:07:56,0.529s,PASSED
"click(findTestObject(""Life/applyButton""))",Safari 11,,2019-12-03 22:07:56,2019-12-03 22:07:57,0.448s,PASSED
Thread.sleep(2000),Safari 11,,2019-12-03 22:07:57,2019-12-03 22:07:59,2.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-03 22:07:59,2019-12-03 22:07:59,0.432s,PASSED
"click(findTestObject(""Life/fillApp""))",Safari 11,,2019-12-03 22:07:59,2019-12-03 22:07:59,0.132s,PASSED
Thread.sleep(2000),Safari 11,,2019-12-03 22:07:59,2019-12-03 22:08:01,2.001s,PASSED
"click(findTestObject(""Life/js-app-continue-link""))",Safari 11,,2019-12-03 22:08:01,2019-12-03 22:08:01,0.096s,PASSED
Thread.sleep(2000),Safari 11,,2019-12-03 22:08:01,2019-12-03 22:08:03,2.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-03 22:08:03,2019-12-03 22:08:04,0.499s,PASSED
"click(findTestObject(""Life/credit-payment-authorization""))",Safari 11,,2019-12-03 22:08:04,2019-12-03 22:08:04,0.135s,PASSED
"click(findTestObject(""Life/js-app-continue-link""))",Safari 11,,2019-12-03 22:08:04,2019-12-03 22:08:04,0.095s,PASSED
Thread.sleep(2000),Safari 11,,2019-12-03 22:08:04,2019-12-03 22:08:06,2.003s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-03 22:08:06,2019-12-03 22:08:07,0.470s,PASSED
"click(findTestObject(""Life/consent-checkbox-0""))",Safari 11,,2019-12-03 22:08:07,2019-12-03 22:08:07,0.074s,PASSED
"click(findTestObject(""Life/js-signature-autoFill""))",Safari 11,,2019-12-03 22:08:07,2019-12-03 22:08:07,0.091s,PASSED
"click(findTestObject(""Life/js-app-continue-link""))",Safari 11,,2019-12-03 22:08:07,2019-12-03 22:08:07,0.103s,PASSED
Thread.sleep(20000),Safari 11,,2019-12-03 22:08:07,2019-12-03 22:08:27,20.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-03 22:08:27,2019-12-03 22:08:27,0.397s,PASSED
