Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
stm,Safari 11,,2019-12-15 08:09:34,2019-12-15 08:21:59,12m - 24.584s,PASSED
,,,,,,
Test Cases/AHI/stm/AdvantHealth,Safari 11,,2019-12-15 08:09:34,2019-12-15 08:11:43,2m - 8.974s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""AdvantHealth""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:09:35,2019-12-15 08:09:36,0.823s,PASSED
i = 0,Safari 11,,2019-12-15 08:09:36,2019-12-15 08:09:36,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:09:36,2019-12-15 08:09:43,6.921s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [""zipcode"":""35215""], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:09:43,2019-12-15 08:10:04,21.116s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""advanthealth""], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:10:04,2019-12-15 08:10:12,8.087s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""advanthealth""], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:10:12,2019-12-15 08:10:17,5.316s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:10:17,2019-12-15 08:10:25,7.661s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:10:25,2019-12-15 08:11:43,1m - 18.532s,PASSED
,,,,,,
Test Cases/AHI/stm/Aspen,Safari 11,,2019-12-15 08:11:43,2019-12-15 08:13:23,1m - 40.029s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Aspen""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:11:44,2019-12-15 08:11:44,0.110s,PASSED
i = 0,Safari 11,,2019-12-15 08:11:44,2019-12-15 08:11:44,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:11:44,2019-12-15 08:11:55,11.235s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [""zipcode"":""60602""], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:11:55,2019-12-15 08:12:15,19.396s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""aspen""], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:12:15,2019-12-15 08:12:22,6.732s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""aspen""], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:12:22,2019-12-15 08:12:26,4.820s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:12:26,2019-12-15 08:12:34,7.412s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:12:34,2019-12-15 08:13:23,49.726s,PASSED
,,,,,,
Test Cases/AHI/stm/Companion,Safari 11,,2019-12-15 08:13:23,2019-12-15 08:15:16,1m - 52.551s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Companion""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:13:24,2019-12-15 08:13:24,0.066s,PASSED
i = 0,Safari 11,,2019-12-15 08:13:24,2019-12-15 08:13:24,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:13:24,2019-12-15 08:13:29,5.649s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:13:29,2019-12-15 08:13:47,17.681s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""pivotcompanion""], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:13:47,2019-12-15 08:13:56,8.506s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""pivot-health-choice""], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:13:56,2019-12-15 08:14:02,6.040s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:14:02,2019-12-15 08:14:12,10.776s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:14:12,2019-12-15 08:15:16,1m - 3.699s,PASSED
,,,,,,
Test Cases/AHI/stm/Everest Prime,Safari 11,,2019-12-15 08:15:16,2019-12-15 08:16:53,1m - 36.515s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Everest Prime""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:15:16,2019-12-15 08:15:16,0.064s,PASSED
i = 0,Safari 11,,2019-12-15 08:15:16,2019-12-15 08:15:16,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:15:16,2019-12-15 08:15:25,8.374s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:15:25,2019-12-15 08:15:41,15.953s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""everest""], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:15:41,2019-12-15 08:15:47,6.281s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""everest""], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:15:47,2019-12-15 08:15:52,4.895s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:15:52,2019-12-15 08:15:59,7.163s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:15:59,2019-12-15 08:16:53,53.541s,PASSED
,,,,,,
Test Cases/AHI/stm/Everest,Safari 11,,2019-12-15 08:16:53,2019-12-15 08:18:23,1m - 30.586s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Everest""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:16:53,2019-12-15 08:16:53,0.065s,PASSED
i = 0,Safari 11,,2019-12-15 08:16:53,2019-12-15 08:16:53,0.006s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:16:53,2019-12-15 08:17:00,7.405s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [""zipcode"":""83709""], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:17:00,2019-12-15 08:17:16,15.627s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""everest-one""], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:17:16,2019-12-15 08:17:22,6.480s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""everest-one""], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:17:22,2019-12-15 08:17:26,3.273s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:17:26,2019-12-15 08:17:34,8.125s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:17:34,2019-12-15 08:18:23,49.449s,PASSED
,,,,,,
Test Cases/AHI/stm/NationalGeneral,Safari 11,,2019-12-15 08:18:23,2019-12-15 08:20:22,1m - 58.418s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""National General""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:18:23,2019-12-15 08:18:23,0.073s,PASSED
i = 0,Safari 11,,2019-12-15 08:18:23,2019-12-15 08:18:23,0.011s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:18:23,2019-12-15 08:18:28,5.087s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:18:28,2019-12-15 08:18:48,19.469s,PASSED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""nationalgeneral""], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:18:48,2019-12-15 08:18:54,6.545s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""nationalgeneral""], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:18:54,2019-12-15 08:18:58,3.338s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:18:58,2019-12-15 08:19:05,6.699s,PASSED
