Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
stm,Safari 11,,2019-08-20 03:20:26,2019-08-20 03:28:27,8m - 1.287s,FAILED
,,,,,,
Test Cases/mobileWeb/stm/Slaico,Safari 11,,2019-08-20 03:20:26,2019-08-20 03:21:38,1m - 11.804s,FAILED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Salico""], CONTINUE_ON_FAILURE)",Safari 11,,2019-08-20 03:20:27,2019-08-20 03:20:27,0.652s,PASSED
i = 0,Safari 11,,2019-08-20 03:20:27,2019-08-20 03:20:27,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-20 03:20:27,2019-08-20 03:20:32,4.853s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_stm""), [""zipcode"":""60602""], STOP_ON_FAILURE)",Safari 11,,2019-08-20 03:20:32,2019-08-20 03:20:42,10.109s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/filter_stm""), [""carrier"":""slaico""], STOP_ON_FAILURE)",Safari 11,,2019-08-20 03:20:42,2019-08-20 03:20:50,8.221s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToDetail_stm""), [""carrier"":""slaico""], STOP_ON_FAILURE)",Safari 11,,2019-08-20 03:20:50,2019-08-20 03:20:54,3.858s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-20 03:20:54,2019-08-20 03:21:01,7.009s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-20 03:21:01,2019-08-20 03:21:38,36.704s,FAILED
,,,,,,
Test Cases/mobileWeb/stm/AdvantHealth,Safari 11,,2019-08-20 03:21:38,2019-08-20 03:22:51,1m - 12.833s,FAILED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""AdvantHealth""], CONTINUE_ON_FAILURE)",Safari 11,,2019-08-20 03:21:38,2019-08-20 03:21:38,0.064s,PASSED
i = 0,Safari 11,,2019-08-20 03:21:38,2019-08-20 03:21:38,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-08-20 03:21:38,2019-08-20 03:21:42,3.345s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_stm""), [""zipcode"":""35215""], STOP_ON_FAILURE)",Safari 11,,2019-08-20 03:21:42,2019-08-20 03:21:52,9.981s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/filter_stm""), [""carrier"":""advanthealth""], STOP_ON_FAILURE)",Safari 11,,2019-08-20 03:21:52,2019-08-20 03:21:59,7.815s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToDetail_stm""), [""carrier"":""advanthealth""], STOP_ON_FAILURE)",Safari 11,,2019-08-20 03:21:59,2019-08-20 03:22:03,3.334s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-20 03:22:03,2019-08-20 03:22:09,6.608s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-20 03:22:09,2019-08-20 03:22:51,41.538s,FAILED
,,,,,,
Test Cases/mobileWeb/stm/Companion,Safari 11,,2019-08-20 03:22:51,2019-08-20 03:24:04,1m - 13.459s,FAILED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Companion""], CONTINUE_ON_FAILURE)",Safari 11,,2019-08-20 03:22:51,2019-08-20 03:22:51,0.064s,PASSED
i = 0,Safari 11,,2019-08-20 03:22:51,2019-08-20 03:22:51,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-08-20 03:22:51,2019-08-20 03:22:54,3.088s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_stm""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-08-20 03:22:54,2019-08-20 03:23:02,7.926s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/filter_stm""), [""carrier"":""pivotcompanion""], STOP_ON_FAILURE)",Safari 11,,2019-08-20 03:23:02,2019-08-20 03:23:09,7.204s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToDetail_stm""), [""carrier"":""pivot-health-choice""], STOP_ON_FAILURE)",Safari 11,,2019-08-20 03:23:09,2019-08-20 03:23:13,3.302s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-20 03:23:13,2019-08-20 03:23:19,6.215s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-20 03:23:19,2019-08-20 03:24:04,45.534s,FAILED
,,,,,,
Test Cases/mobileWeb/stm/Everest,Safari 11,,2019-08-20 03:24:04,2019-08-20 03:25:08,1m - 3.963s,FAILED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Everest""], CONTINUE_ON_FAILURE)",Safari 11,,2019-08-20 03:24:04,2019-08-20 03:24:04,0.062s,PASSED
i = 0,Safari 11,,2019-08-20 03:24:04,2019-08-20 03:24:04,0.000s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-20 03:24:04,2019-08-20 03:24:08,3.125s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_stm""), [""zipcode"":""83709""], STOP_ON_FAILURE)",Safari 11,,2019-08-20 03:24:08,2019-08-20 03:24:15,7.771s,PASSED
