Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
mobileSanity,Chrome 71.0.3578.99,,2019-01-15 17:11:50,2019-01-15 17:15:33,3m - 42.809s,FAILED
,,,,,,
Test Cases/mobileWeb/stm/Slaico,Chrome 71.0.3578.99,,2019-01-15 17:11:50,2019-01-15 17:15:30,3m - 39.130s,FAILED
"openBrowser("""")",Chrome 71.0.3578.99,,2019-01-15 17:11:52,2019-01-15 17:12:21,28.417s,PASSED
"navigateToUrl(""https://praetemptatus.agilehealthinsurance.com/"")",Chrome 71.0.3578.99,,2019-01-15 17:12:21,2019-01-15 17:12:27,6.111s,PASSED
"click(findTestObject(""mobileSanity/STM/Home Page/a_Quote  Save Today""))",Chrome 71.0.3578.99,,2019-01-15 17:12:27,2019-01-15 17:12:32,5.175s,PASSED
"setText(findTestObject(""mobileSanity/STM/STM Census Page/input_Location_zip-input""), ""60602"")",Chrome 71.0.3578.99,,2019-01-15 17:12:32,2019-01-15 17:12:33,1.178s,PASSED
"setText(findTestObject(""mobileSanity/STM/STM Census Page/input_Date of Birth_dob-0""), ""03/03/1987"")",Chrome 71.0.3578.99,,2019-01-15 17:12:33,2019-01-15 17:12:35,1.866s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Census Page/label_Male""))",Chrome 71.0.3578.99,,2019-01-15 17:12:35,2019-01-15 17:12:36,0.856s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Census Page/label_Compare Plans""))",Chrome 71.0.3578.99,,2019-01-15 17:12:36,2019-01-15 17:12:58,21.963s,PASSED
Thread.sleep(4000),Chrome 71.0.3578.99,,2019-01-15 17:12:58,2019-01-15 17:13:02,4.010s,PASSED
"scrollToElement(findTestObject(""mobileSanity/STM/STM Quote Page/a_Standard Life Select STM Pla""), 1000)",Chrome 71.0.3578.99,,2019-01-15 17:13:02,2019-01-15 17:13:04,1.737s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Quote Page/a_Standard Life Select STM Pla""))",Chrome 71.0.3578.99,,2019-01-15 17:13:04,2019-01-15 17:13:04,0.648s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.99,,2019-01-15 17:13:04,2019-01-15 17:13:06,2.004s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/STM Apply Page/a_Apply for This Plan""), 0)",Chrome 71.0.3578.99,,2019-01-15 17:13:06,2019-01-15 17:14:16,1m - 9.966s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Apply Page/a_Apply for This Plan""))",Chrome 71.0.3578.99,,2019-01-15 17:14:16,2019-01-15 17:15:27,1m - 10.810s,FAILED
