Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
mobileSanity,Safari 12,,2019-01-15 17:39:58,2019-01-15 17:43:53,3m - 55.228s,FAILED
,,,,,,
Test Cases/mobileWeb/stm/Slaico,Safari 12,,2019-01-15 17:39:58,2019-01-15 17:43:52,3m - 53.548s,FAILED
"openBrowser("""")",Safari 12,,2019-01-15 17:40:00,2019-01-15 17:40:43,42.947s,PASSED
"navigateToUrl(""https://praetemptatus.agilehealthinsurance.com/"")",Safari 12,,2019-01-15 17:40:43,2019-01-15 17:40:46,3.280s,PASSED
"click(findTestObject(""mobileSanity/STM/Home Page/a_Quote  Save Today""))",Safari 12,,2019-01-15 17:40:46,2019-01-15 17:40:54,7.775s,PASSED
"setText(findTestObject(""mobileSanity/STM/STM Census Page/input_Location_zip-input""), ""60602"")",Safari 12,,2019-01-15 17:40:54,2019-01-15 17:40:59,4.516s,PASSED
"setText(findTestObject(""mobileSanity/STM/STM Census Page/input_Date of Birth_dob-0""), ""03/03/1987"")",Safari 12,,2019-01-15 17:40:59,2019-01-15 17:41:06,7.432s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Census Page/label_Male""))",Safari 12,,2019-01-15 17:41:06,2019-01-15 17:41:09,2.886s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Census Page/label_Compare Plans""))",Safari 12,,2019-01-15 17:41:09,2019-01-15 17:41:10,0.701s,PASSED
Thread.sleep(4000),Safari 12,,2019-01-15 17:41:10,2019-01-15 17:41:14,4.029s,PASSED
"scrollToElement(findTestObject(""mobileSanity/STM/STM Quote Page/a_Standard Life Select STM Pla""), 1000)",Safari 12,,2019-01-15 17:41:14,2019-01-15 17:41:20,6.258s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Quote Page/a_Standard Life Select STM Pla""))",Safari 12,,2019-01-15 17:41:20,2019-01-15 17:41:23,2.855s,PASSED
Thread.sleep(2000),Safari 12,,2019-01-15 17:41:23,2019-01-15 17:41:25,2.002s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/STM Apply Page/a_Apply for This Plan""), 0)",Safari 12,,2019-01-15 17:41:25,2019-01-15 17:41:33,7.796s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Apply Page/a_Apply for This Plan""))",Safari 12,,2019-01-15 17:41:33,2019-01-15 17:41:36,3.014s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/STM/STM Apply Page/a_Start Secure Application""), 0)",Safari 12,,2019-01-15 17:41:36,2019-01-15 17:41:39,3.127s,PASSED
"click(findTestObject(""mobileSanity/STM/STM Apply Page/a_Start Secure Application""))",Safari 12,,2019-01-15 17:41:39,2019-01-15 17:41:41,2.206s,PASSED
waitForPageLoad(0),Safari 12,,2019-01-15 17:41:41,2019-01-15 17:42:27,45.878s,PASSED
Thread.sleep(1000),Safari 12,,2019-01-15 17:42:27,2019-01-15 17:42:28,1.005s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_App Page 1/button_No""))",Safari 12,,2019-01-15 17:42:28,2019-01-15 17:43:49,1m - 21.233s,FAILED
