Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
hbi,Safari 11,hbi flow,2019-02-27 09:32:08,2019-02-27 09:38:00,5m - 51.171s,FAILED
,,,,,,
Test Cases/mobileWeb/HBI/Agile One,Safari 11,Agile One application flow,2019-02-27 09:32:09,2019-02-27 09:32:59,49.630s,FAILED
now = new java.util.Date(),Safari 11,,2019-02-27 09:32:10,2019-02-27 09:32:10,0.019s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,2019-02-27 09:32:10,2019-02-27 09:32:10,0.003s,PASSED
"screenPath = hbiPath + ""Agile One/"" + mydate + ""/""",Safari 11,,2019-02-27 09:32:10,2019-02-27 09:32:10,0.059s,PASSED
i = 0,Safari 11,,2019-02-27 09:32:10,2019-02-27 09:32:10,0.000s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-02-27 09:32:10,2019-02-27 09:32:27,17.500s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-02-27 09:32:27,2019-02-27 09:32:32,4.852s,FAILED
Thread.sleep(5000),Safari 11,,2019-02-27 09:32:32,2019-02-27 09:32:37,5.003s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2019-02-27 09:32:37,2019-02-27 09:32:37,0.025s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Agile One 750""))",Safari 11,,2019-02-27 09:32:37,2019-02-27 09:32:59,21.261s,FAILED
,,,,,,
Test Cases/mobileWeb/HBI/Legion Limited Medical,Safari 11,Axis Legion application flow,2019-02-27 09:32:59,2019-02-27 09:35:01,2m - 2.555s,FAILED
now = new java.util.Date(),Safari 11,,2019-02-27 09:32:59,2019-02-27 09:32:59,0.000s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,2019-02-27 09:32:59,2019-02-27 09:32:59,0.001s,PASSED
"screenPath = hbiPath + ""Legion Limited Medical/"" + mydate + ""/""",Safari 11,,2019-02-27 09:32:59,2019-02-27 09:32:59,0.000s,PASSED
i = 0,Safari 11,,2019-02-27 09:32:59,2019-02-27 09:32:59,0.000s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-02-27 09:32:59,2019-02-27 09:33:43,44.190s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-02-27 09:33:43,2019-02-27 09:34:36,53.225s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Legion Limited Medical 500""))",Safari 11,,2019-02-27 09:34:36,2019-02-27 09:34:37,0.883s,PASSED
waitForPageLoad(10),Safari 11,,2019-02-27 09:34:37,2019-02-27 09:34:37,0.015s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-02-27 09:34:37,2019-02-27 09:34:37,0.405s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2019-02-27 09:34:37,2019-02-27 09:35:01,23.678s,FAILED
,,,,,,
Test Cases/mobileWeb/HBI/Cardinal Choice,Safari 11,Cardinal Choice application flow,2019-02-27 09:35:01,2019-02-27 09:36:04,1m - 2.531s,FAILED
now = new java.util.Date(),Safari 11,,2019-02-27 09:35:01,2019-02-27 09:35:01,0.001s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,2019-02-27 09:35:01,2019-02-27 09:35:01,0.000s,PASSED
