Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
stm,Safari 11,,2019-12-03 08:02:32,2019-12-03 08:07:28,4m - 56.417s,FAILED
,,,,,,
Test Cases/mobileWeb/stm/Slaico,Safari 11,,2019-12-03 08:02:32,2019-12-03 08:02:53,20.331s,FAILED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""Salico""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-03 08:02:33,2019-12-03 08:02:33,0.501s,PASSED
i = 0,Safari 11,,2019-12-03 08:02:33,2019-12-03 08:02:33,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-03 08:02:33,2019-12-03 08:02:39,5.927s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_stm""), [""zipcode"":""60602""], STOP_ON_FAILURE)",Safari 11,,2019-12-03 08:02:39,2019-12-03 08:02:50,10.784s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/filter_stm""), [""carrier"":""slaico""], STOP_ON_FAILURE)",Safari 11,,2019-12-03 08:02:50,2019-12-03 08:02:53,2.578s,FAILED
,,,,,,
Test Cases/mobileWeb/stm/AdvantHealth,Safari 11,,2019-12-03 08:02:53,2019-12-03 08:03:13,19.959s,FAILED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""stm"", ""carrierName"":""AdvantHealth""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-03 08:02:53,2019-12-03 08:02:53,0.189s,PASSED
i = 0,Safari 11,,2019-12-03 08:02:53,2019-12-03 08:02:53,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-03 08:02:53,2019-12-03 08:02:58,4.557s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_stm""), [""zipcode"":""35215""], STOP_ON_FAILURE)",Safari 11,,2019-12-03 08:02:58,2019-12-03 08:03:11,13.038s,PASSED
